STATE,SHOW,UNIT,TIME
    NORM,632,       PPM,27/06/2023 12:05
    NORM,630,       PPM,27/06/2023 12:05
    NORM,625,       PPM,27/06/2023 12:06
    NORM,621,       PPM,27/06/2023 12:06
    NORM,618,       PPM,27/06/2023 12:06
    NORM,616,       PPM,27/06/2023 12:06
    NORM,615,       PPM,27/06/2023 12:06
    NORM,615,       PPM,27/06/2023 12:06
    NORM,614,       PPM,27/06/2023 12:06
    NORM,613,       PPM,27/06/2023 12:06
    NORM,612,       PPM,27/06/2023 12:06
    NORM,610,       PPM,27/06/2023 12:06
    NORM,609,       PPM,27/06/2023 12:06
    NORM,608,       PPM,27/06/2023 12:06
    NORM,607,       PPM,27/06/2023 12:07
    NORM,607,       PPM,27/06/2023 12:07
    NORM,607,       PPM,27/06/2023 12:07
    NORM,607,       PPM,27/06/2023 12:07
    NORM,605,       PPM,27/06/2023 12:07
    NORM,604,       PPM,27/06/2023 12:07
    NORM,602,       PPM,27/06/2023 12:07
    NORM,601,       PPM,27/06/2023 12:07
    NORM,601,       PPM,27/06/2023 12:07
    NORM,600,       PPM,27/06/2023 12:07
    NORM,600,       PPM,27/06/2023 12:07
    NORM,599,       PPM,27/06/2023 12:07
    NORM,599,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,596,       PPM,27/06/2023 12:08
    NORM,596,       PPM,27/06/2023 12:08
    NORM,596,       PPM,27/06/2023 12:08
    NORM,596,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,597,       PPM,27/06/2023 12:08
    NORM,598,       PPM,27/06/2023 12:09
    NORM,598,       PPM,27/06/2023 12:09
    NORM,598,       PPM,27/06/2023 12:09
    NORM,598,       PPM,27/06/2023 12:09
    NORM,598,       PPM,27/06/2023 12:09
    NORM,599,       PPM,27/06/2023 12:09
    NORM,599,       PPM,27/06/2023 12:09
    NORM,600,       PPM,27/06/2023 12:09
    NORM,601,       PPM,27/06/2023 12:09
    NORM,601,       PPM,27/06/2023 12:09
    NORM,601,       PPM,27/06/2023 12:09
