ID,SHOW,STATE,TIME
"629" ,"599" ,"NOMAL" ,"2023/05/05 21:26:15" 
"630" ,"597" ,"NOMAL" ,"2023/05/05 21:26:46" 
"631" ,"597" ,"NOMAL" ,"2023/05/05 21:27:17" 
"632" ,"598" ,"NOMAL" ,"2023/05/05 21:27:48" 
"633" ,"597" ,"NOMAL" ,"2023/05/05 21:28:19" 
"634" ,"599" ,"NOMAL" ,"2023/05/05 21:28:50" 
"635" ,"600" ,"NOMAL" ,"2023/05/05 21:29:21" 
"636" ,"600" ,"NOMAL" ,"2023/05/05 21:29:52" 
"637" ,"600" ,"NOMAL" ,"2023/05/05 21:30:23" 
"638" ,"597" ,"NOMAL" ,"2023/05/05 21:30:54" 
"639" ,"596" ,"NOMAL" ,"2023/05/05 21:31:25" 
"640" ,"597" ,"NOMAL" ,"2023/05/05 21:31:56" 
"641" ,"598" ,"NOMAL" ,"2023/05/05 21:32:27" 
"642" ,"597" ,"NOMAL" ,"2023/05/05 21:32:58" 
"643" ,"597" ,"NOMAL" ,"2023/05/05 21:33:29" 
"644" ,"600" ,"NOMAL" ,"2023/05/05 21:34:00" 
"645" ,"597" ,"NOMAL" ,"2023/05/05 21:34:31" 
"646" ,"600" ,"NOMAL" ,"2023/05/05 21:35:02" 
"647" ,"598" ,"NOMAL" ,"2023/05/05 21:35:33" 
"648" ,"599" ,"NOMAL" ,"2023/05/05 21:36:04" 
"649" ,"601" ,"NOMAL" ,"2023/05/05 21:36:35" 
"650" ,"598" ,"NOMAL" ,"2023/05/05 21:37:06" 
"651" ,"597" ,"NOMAL" ,"2023/05/05 21:37:37" 
"652" ,"599" ,"NOMAL" ,"2023/05/05 21:38:08" 
"653" ,"597" ,"NOMAL" ,"2023/05/05 21:38:39" 
"654" ,"600" ,"NOMAL" ,"2023/05/05 21:39:10" 
"655" ,"598" ,"NOMAL" ,"2023/05/05 21:39:41" 
"656" ,"597" ,"NOMAL" ,"2023/05/05 21:40:12" 
"657" ,"597" ,"NOMAL" ,"2023/05/05 21:40:43" 
"658" ,"600" ,"NOMAL" ,"2023/05/05 21:41:14" 
"659" ,"599" ,"NOMAL" ,"2023/05/05 21:41:45" 
"660" ,"600" ,"NOMAL" ,"2023/05/05 21:42:16" 
"661" ,"597" ,"NOMAL" ,"2023/05/05 21:42:47" 
"662" ,"599" ,"NOMAL" ,"2023/05/05 21:43:18" 
"663" ,"598" ,"NOMAL" ,"2023/05/05 21:43:49" 
"664" ,"598" ,"NOMAL" ,"2023/05/05 21:44:20" 
"665" ,"599" ,"NOMAL" ,"2023/05/05 21:44:51" 
"666" ,"598" ,"NOMAL" ,"2023/05/05 21:45:22" 
"667" ,"599" ,"NOMAL" ,"2023/05/05 21:45:53" 
"668" ,"598" ,"NOMAL" ,"2023/05/05 21:46:24" 
"669" ,"602" ,"NOMAL" ,"2023/05/05 21:46:55" 
"670" ,"598" ,"NOMAL" ,"2023/05/05 21:47:26" 
"671" ,"598" ,"NOMAL" ,"2023/05/05 21:47:57" 
"672" ,"598" ,"NOMAL" ,"2023/05/05 21:48:28" 
"673" ,"603" ,"NOMAL" ,"2023/05/05 21:48:59" 
"674" ,"601" ,"NOMAL" ,"2023/05/05 21:49:30" 
"675" ,"599" ,"NOMAL" ,"2023/05/05 21:50:01" 
"676" ,"600" ,"NOMAL" ,"2023/05/05 21:50:32" 
"677" ,"599" ,"NOMAL" ,"2023/05/05 21:51:03" 
"678" ,"600" ,"NOMAL" ,"2023/05/05 21:51:34" 
"679" ,"599" ,"NOMAL" ,"2023/05/05 21:52:05" 
"680" ,"601" ,"NOMAL" ,"2023/05/05 21:52:36" 
"681" ,"599" ,"NOMAL" ,"2023/05/05 21:53:07" 
"682" ,"602" ,"NOMAL" ,"2023/05/05 21:53:38" 
"683" ,"601" ,"NOMAL" ,"2023/05/05 21:54:09" 
"684" ,"601" ,"NOMAL" ,"2023/05/05 21:54:40" 
"685" ,"598" ,"NOMAL" ,"2023/05/05 21:55:11" 
"686" ,"600" ,"NOMAL" ,"2023/05/05 21:55:42" 
"687" ,"600" ,"NOMAL" ,"2023/05/05 21:56:13" 
"688" ,"600" ,"NOMAL" ,"2023/05/05 21:56:44" 
"689" ,"602" ,"NOMAL" ,"2023/05/05 21:57:15" 
"690" ,"603" ,"NOMAL" ,"2023/05/05 21:57:47" 
"691" ,"602" ,"NOMAL" ,"2023/05/05 21:58:18" 
"692" ,"602" ,"NOMAL" ,"2023/05/05 21:58:49" 
"693" ,"600" ,"NOMAL" ,"2023/05/05 21:59:20" 
"694" ,"599" ,"NOMAL" ,"2023/05/05 21:59:51" 
"695" ,"596" ,"NOMAL" ,"2023/05/05 22:00:22" 
"696" ,"598" ,"NOMAL" ,"2023/05/05 22:00:53" 
"697" ,"600" ,"NOMAL" ,"2023/05/05 22:01:24" 
"698" ,"598" ,"NOMAL" ,"2023/05/05 22:01:55" 
"699" ,"599" ,"NOMAL" ,"2023/05/05 22:02:26" 
"700" ,"600" ,"NOMAL" ,"2023/05/05 22:02:57" 
"701" ,"600" ,"NOMAL" ,"2023/05/05 22:03:28" 
"702" ,"603" ,"NOMAL" ,"2023/05/05 22:03:59" 
"703" ,"600" ,"NOMAL" ,"2023/05/05 22:04:30" 
"704" ,"600" ,"NOMAL" ,"2023/05/05 22:05:01" 
"705" ,"600" ,"NOMAL" ,"2023/05/05 22:05:32" 
"706" ,"601" ,"NOMAL" ,"2023/05/05 22:06:03" 
"707" ,"598" ,"NOMAL" ,"2023/05/05 22:06:34" 
"708" ,"600" ,"NOMAL" ,"2023/05/05 22:07:05" 
"709" ,"599" ,"NOMAL" ,"2023/05/05 22:07:36" 
"710" ,"599" ,"NOMAL" ,"2023/05/05 22:08:07" 
"711" ,"597" ,"NOMAL" ,"2023/05/05 22:08:38" 
"712" ,"596" ,"NOMAL" ,"2023/05/05 22:09:09" 
"713" ,"597" ,"NOMAL" ,"2023/05/05 22:09:40" 
"714" ,"597" ,"NOMAL" ,"2023/05/05 22:10:11" 
"715" ,"598" ,"NOMAL" ,"2023/05/05 22:10:42" 
"716" ,"599" ,"NOMAL" ,"2023/05/05 22:11:13" 
"717" ,"597" ,"NOMAL" ,"2023/05/05 22:11:44" 
"718" ,"597" ,"NOMAL" ,"2023/05/05 22:12:15" 
"719" ,"596" ,"NOMAL" ,"2023/05/05 22:12:46" 
"720" ,"597" ,"NOMAL" ,"2023/05/05 22:13:17" 
"721" ,"597" ,"NOMAL" ,"2023/05/05 22:13:48" 
"722" ,"597" ,"NOMAL" ,"2023/05/05 22:14:19" 
"723" ,"598" ,"NOMAL" ,"2023/05/05 22:14:50" 
"724" ,"596" ,"NOMAL" ,"2023/05/05 22:15:21" 
"725" ,"598" ,"NOMAL" ,"2023/05/05 22:15:52" 
"726" ,"598" ,"NOMAL" ,"2023/05/05 22:16:23" 
"727" ,"602" ,"NOMAL" ,"2023/05/05 22:16:54" 
"728" ,"606" ,"NOMAL" ,"2023/05/05 22:17:25" 
"729" ,"604" ,"NOMAL" ,"2023/05/05 22:17:56" 
"730" ,"602" ,"NOMAL" ,"2023/05/05 22:18:27" 
"731" ,"602" ,"NOMAL" ,"2023/05/05 22:18:58" 
"732" ,"604" ,"NOMAL" ,"2023/05/05 22:19:29" 
"733" ,"606" ,"NOMAL" ,"2023/05/05 22:20:00" 
"734" ,"605" ,"NOMAL" ,"2023/05/05 22:20:31" 
"735" ,"608" ,"NOMAL" ,"2023/05/05 22:21:02" 
"736" ,"604" ,"NOMAL" ,"2023/05/05 22:21:33" 
"737" ,"601" ,"NOMAL" ,"2023/05/05 22:22:04" 
"738" ,"602" ,"NOMAL" ,"2023/05/05 22:22:35" 
"739" ,"602" ,"NOMAL" ,"2023/05/05 22:23:06" 
"740" ,"601" ,"NOMAL" ,"2023/05/05 22:23:37" 
"741" ,"600" ,"NOMAL" ,"2023/05/05 22:24:08" 
"742" ,"598" ,"NOMAL" ,"2023/05/05 22:24:39" 
"743" ,"598" ,"NOMAL" ,"2023/05/05 22:25:10" 
"744" ,"600" ,"NOMAL" ,"2023/05/05 22:25:41" 
"745" ,"600" ,"NOMAL" ,"2023/05/05 22:26:12" 
"746" ,"598" ,"NOMAL" ,"2023/05/05 22:26:43" 
"747" ,"599" ,"NOMAL" ,"2023/05/05 22:27:14" 
"748" ,"596" ,"NOMAL" ,"2023/05/05 22:27:45" 
"749" ,"598" ,"NOMAL" ,"2023/05/05 22:28:16" 
"750" ,"598" ,"NOMAL" ,"2023/05/05 22:28:47" 
"751" ,"601" ,"NOMAL" ,"2023/05/05 22:29:18" 
"752" ,"602" ,"NOMAL" ,"2023/05/05 22:29:49" 
"753" ,"606" ,"NOMAL" ,"2023/05/05 22:30:20" 
"754" ,"602" ,"NOMAL" ,"2023/05/05 22:30:51" 
"755" ,"601" ,"NOMAL" ,"2023/05/05 22:31:22" 
"756" ,"601" ,"NOMAL" ,"2023/05/05 22:31:53" 
"757" ,"603" ,"NOMAL" ,"2023/05/05 22:32:24" 
"758" ,"603" ,"NOMAL" ,"2023/05/05 22:32:55" 
"759" ,"600" ,"NOMAL" ,"2023/05/05 22:33:26" 
"760" ,"600" ,"NOMAL" ,"2023/05/05 22:33:57" 
"761" ,"598" ,"NOMAL" ,"2023/05/05 22:34:28" 
"762" ,"599" ,"NOMAL" ,"2023/05/05 22:34:59" 
"763" ,"601" ,"NOMAL" ,"2023/05/05 22:35:30" 
"764" ,"601" ,"NOMAL" ,"2023/05/05 22:36:01" 
"765" ,"603" ,"NOMAL" ,"2023/05/05 22:36:32" 
"766" ,"603" ,"NOMAL" ,"2023/05/05 22:37:03" 
"767" ,"603" ,"NOMAL" ,"2023/05/05 22:37:34" 
"768" ,"603" ,"NOMAL" ,"2023/05/05 22:38:05" 
"769" ,"601" ,"NOMAL" ,"2023/05/05 22:38:36" 
"770" ,"608" ,"NOMAL" ,"2023/05/05 22:39:07" 
"771" ,"608" ,"NOMAL" ,"2023/05/05 22:39:38" 
"772" ,"603" ,"NOMAL" ,"2023/05/05 22:40:09" 
"773" ,"605" ,"NOMAL" ,"2023/05/05 22:40:40" 
"774" ,"606" ,"NOMAL" ,"2023/05/05 22:41:11" 
"775" ,"610" ,"NOMAL" ,"2023/05/05 22:41:42" 
"776" ,"613" ,"NOMAL" ,"2023/05/05 22:42:13" 
"777" ,"611" ,"NOMAL" ,"2023/05/05 22:42:44" 
"778" ,"611" ,"NOMAL" ,"2023/05/05 22:43:15" 
"779" ,"614" ,"NOMAL" ,"2023/05/05 22:43:46" 
"780" ,"612" ,"NOMAL" ,"2023/05/05 22:44:17" 
"781" ,"607" ,"NOMAL" ,"2023/05/05 22:44:48" 
"782" ,"613" ,"NOMAL" ,"2023/05/05 22:45:19" 
"783" ,"613" ,"NOMAL" ,"2023/05/05 22:45:50" 
"784" ,"613" ,"NOMAL" ,"2023/05/05 22:46:21" 
"785" ,"616" ,"NOMAL" ,"2023/05/05 22:46:52" 
"786" ,"616" ,"NOMAL" ,"2023/05/05 22:47:23" 
"787" ,"614" ,"NOMAL" ,"2023/05/05 22:47:54" 
"788" ,"614" ,"NOMAL" ,"2023/05/05 22:48:25" 
"789" ,"614" ,"NOMAL" ,"2023/05/05 22:48:56" 
"790" ,"613" ,"NOMAL" ,"2023/05/05 22:49:27" 
"791" ,"612" ,"NOMAL" ,"2023/05/05 22:49:58" 
"792" ,"617" ,"NOMAL" ,"2023/05/05 22:50:29" 
"793" ,"613" ,"NOMAL" ,"2023/05/05 22:51:00" 
"794" ,"613" ,"NOMAL" ,"2023/05/05 22:51:31" 
"795" ,"613" ,"NOMAL" ,"2023/05/05 22:52:02" 
"796" ,"613" ,"NOMAL" ,"2023/05/05 22:52:33" 
"797" ,"612" ,"NOMAL" ,"2023/05/05 22:53:04" 
"798" ,"611" ,"NOMAL" ,"2023/05/05 22:53:35" 
"799" ,"615" ,"NOMAL" ,"2023/05/05 22:54:06" 
"800" ,"613" ,"NOMAL" ,"2023/05/05 22:54:37" 
"801" ,"612" ,"NOMAL" ,"2023/05/05 22:55:08" 
"802" ,"616" ,"NOMAL" ,"2023/05/05 22:55:39" 
"803" ,"617" ,"NOMAL" ,"2023/05/05 22:56:10" 
"804" ,"618" ,"NOMAL" ,"2023/05/05 22:56:41" 
"805" ,"618" ,"NOMAL" ,"2023/05/05 22:57:12" 
"806" ,"620" ,"NOMAL" ,"2023/05/05 22:57:43" 
"807" ,"619" ,"NOMAL" ,"2023/05/05 22:58:14" 
"808" ,"616" ,"NOMAL" ,"2023/05/05 22:58:45" 
"809" ,"618" ,"NOMAL" ,"2023/05/05 22:59:16" 
"810" ,"620" ,"NOMAL" ,"2023/05/05 22:59:47" 
"811" ,"615" ,"NOMAL" ,"2023/05/05 23:00:18" 
"812" ,"612" ,"NOMAL" ,"2023/05/05 23:00:49" 
"813" ,"612" ,"NOMAL" ,"2023/05/05 23:01:20" 
"814" ,"607" ,"NOMAL" ,"2023/05/05 23:01:51" 
"815" ,"607" ,"NOMAL" ,"2023/05/05 23:02:22" 
"816" ,"608" ,"NOMAL" ,"2023/05/05 23:02:53" 
"817" ,"606" ,"NOMAL" ,"2023/05/05 23:03:24" 
"818" ,"608" ,"NOMAL" ,"2023/05/05 23:03:55" 
"819" ,"609" ,"NOMAL" ,"2023/05/05 23:04:26" 
"820" ,"609" ,"NOMAL" ,"2023/05/05 23:04:57" 
"821" ,"603" ,"NOMAL" ,"2023/05/05 23:05:28" 
"822" ,"604" ,"NOMAL" ,"2023/05/05 23:05:59" 
"823" ,"610" ,"NOMAL" ,"2023/05/05 23:06:30" 
"824" ,"614" ,"NOMAL" ,"2023/05/05 23:07:01" 
"825" ,"615" ,"NOMAL" ,"2023/05/05 23:07:32" 
"826" ,"613" ,"NOMAL" ,"2023/05/05 23:08:03" 
"827" ,"608" ,"NOMAL" ,"2023/05/05 23:08:34" 
"828" ,"608" ,"NOMAL" ,"2023/05/05 23:09:05" 
"829" ,"607" ,"NOMAL" ,"2023/05/05 23:09:36" 
"830" ,"608" ,"NOMAL" ,"2023/05/05 23:10:07" 
"831" ,"607" ,"NOMAL" ,"2023/05/05 23:10:38" 
"832" ,"603" ,"NOMAL" ,"2023/05/05 23:11:09" 
"833" ,"603" ,"NOMAL" ,"2023/05/05 23:11:40" 
"834" ,"605" ,"NOMAL" ,"2023/05/05 23:12:11" 
"835" ,"610" ,"NOMAL" ,"2023/05/05 23:12:42" 
"836" ,"610" ,"NOMAL" ,"2023/05/05 23:13:13" 
"837" ,"609" ,"NOMAL" ,"2023/05/05 23:13:44" 
"838" ,"609" ,"NOMAL" ,"2023/05/05 23:14:15" 
"839" ,"608" ,"NOMAL" ,"2023/05/05 23:14:46" 
"840" ,"610" ,"NOMAL" ,"2023/05/05 23:15:17" 
"841" ,"610" ,"NOMAL" ,"2023/05/05 23:15:48" 
"842" ,"609" ,"NOMAL" ,"2023/05/05 23:16:19" 
"843" ,"608" ,"NOMAL" ,"2023/05/05 23:16:50" 
"844" ,"608" ,"NOMAL" ,"2023/05/05 23:17:21" 
"845" ,"607" ,"NOMAL" ,"2023/05/05 23:17:52" 
"846" ,"605" ,"NOMAL" ,"2023/05/05 23:18:23" 
"847" ,"603" ,"NOMAL" ,"2023/05/05 23:18:54" 
"848" ,"606" ,"NOMAL" ,"2023/05/05 23:19:25" 
"849" ,"607" ,"NOMAL" ,"2023/05/05 23:19:56" 
"850" ,"608" ,"NOMAL" ,"2023/05/05 23:20:27" 
"851" ,"611" ,"NOMAL" ,"2023/05/05 23:20:58" 
"852" ,"611" ,"NOMAL" ,"2023/05/05 23:21:29" 
"853" ,"612" ,"NOMAL" ,"2023/05/05 23:22:00" 
"854" ,"616" ,"NOMAL" ,"2023/05/05 23:22:31" 
"855" ,"615" ,"NOMAL" ,"2023/05/05 23:23:02" 
"856" ,"615" ,"NOMAL" ,"2023/05/05 23:23:33" 
"857" ,"613" ,"NOMAL" ,"2023/05/05 23:24:04" 
"858" ,"612" ,"NOMAL" ,"2023/05/05 23:24:35" 
"859" ,"612" ,"NOMAL" ,"2023/05/05 23:25:06" 
"860" ,"612" ,"NOMAL" ,"2023/05/05 23:25:37" 
"861" ,"613" ,"NOMAL" ,"2023/05/05 23:26:08" 
"862" ,"608" ,"NOMAL" ,"2023/05/05 23:26:39" 
"863" ,"609" ,"NOMAL" ,"2023/05/05 23:27:10" 
"864" ,"611" ,"NOMAL" ,"2023/05/05 23:27:41" 
"865" ,"609" ,"NOMAL" ,"2023/05/05 23:28:12" 
"866" ,"610" ,"NOMAL" ,"2023/05/05 23:28:43" 
"867" ,"609" ,"NOMAL" ,"2023/05/05 23:29:14" 
"868" ,"608" ,"NOMAL" ,"2023/05/05 23:29:45" 
"869" ,"610" ,"NOMAL" ,"2023/05/05 23:30:16" 
"870" ,"609" ,"NOMAL" ,"2023/05/05 23:30:47" 
"871" ,"608" ,"NOMAL" ,"2023/05/05 23:31:18" 
"872" ,"613" ,"NOMAL" ,"2023/05/05 23:31:49" 
"873" ,"612" ,"NOMAL" ,"2023/05/05 23:32:20" 
"874" ,"610" ,"NOMAL" ,"2023/05/05 23:32:51" 
"875" ,"611" ,"NOMAL" ,"2023/05/05 23:33:22" 
"876" ,"613" ,"NOMAL" ,"2023/05/05 23:33:53" 
"877" ,"609" ,"NOMAL" ,"2023/05/05 23:34:24" 
"878" ,"607" ,"NOMAL" ,"2023/05/05 23:34:55" 
"879" ,"608" ,"NOMAL" ,"2023/05/05 23:35:26" 
"880" ,"606" ,"NOMAL" ,"2023/05/05 23:35:57" 
"881" ,"605" ,"NOMAL" ,"2023/05/05 23:36:28" 
"882" ,"603" ,"NOMAL" ,"2023/05/05 23:36:59" 
"883" ,"609" ,"NOMAL" ,"2023/05/05 23:37:30" 
"884" ,"610" ,"NOMAL" ,"2023/05/05 23:38:01" 
"885" ,"623" ,"NOMAL" ,"2023/05/05 23:38:32" 
"886" ,"611" ,"NOMAL" ,"2023/05/05 23:39:03" 
"887" ,"610" ,"NOMAL" ,"2023/05/05 23:39:34" 
"888" ,"613" ,"NOMAL" ,"2023/05/05 23:40:05" 
"889" ,"611" ,"NOMAL" ,"2023/05/05 23:40:36" 
"890" ,"609" ,"NOMAL" ,"2023/05/05 23:41:07" 
"891" ,"609" ,"NOMAL" ,"2023/05/05 23:41:38" 
"892" ,"611" ,"NOMAL" ,"2023/05/05 23:42:09" 
"893" ,"612" ,"NOMAL" ,"2023/05/05 23:42:40" 
"894" ,"614" ,"NOMAL" ,"2023/05/05 23:43:11" 
"895" ,"615" ,"NOMAL" ,"2023/05/05 23:43:42" 
"896" ,"615" ,"NOMAL" ,"2023/05/05 23:44:13" 
"897" ,"614" ,"NOMAL" ,"2023/05/05 23:44:44" 
"898" ,"612" ,"NOMAL" ,"2023/05/05 23:45:15" 
"899" ,"616" ,"NOMAL" ,"2023/05/05 23:45:46" 
"900" ,"613" ,"NOMAL" ,"2023/05/05 23:46:17" 
"901" ,"614" ,"NOMAL" ,"2023/05/05 23:46:48" 
"902" ,"627" ,"NOMAL" ,"2023/05/05 23:47:19" 
"903" ,"620" ,"NOMAL" ,"2023/05/05 23:47:50" 
"904" ,"610" ,"NOMAL" ,"2023/05/05 23:48:21" 
"905" ,"613" ,"NOMAL" ,"2023/05/05 23:48:52" 
"906" ,"614" ,"NOMAL" ,"2023/05/05 23:49:23" 
"907" ,"616" ,"NOMAL" ,"2023/05/05 23:49:54" 
"908" ,"619" ,"NOMAL" ,"2023/05/05 23:50:25" 
"909" ,"621" ,"NOMAL" ,"2023/05/05 23:50:56" 
"910" ,"618" ,"NOMAL" ,"2023/05/05 23:51:27" 
"911" ,"615" ,"NOMAL" ,"2023/05/05 23:51:58" 
"912" ,"621" ,"NOMAL" ,"2023/05/05 23:52:29" 
"913" ,"624" ,"NOMAL" ,"2023/05/05 23:53:00" 
"914" ,"618" ,"NOMAL" ,"2023/05/05 23:53:31" 
"915" ,"621" ,"NOMAL" ,"2023/05/05 23:54:02" 
"916" ,"619" ,"NOMAL" ,"2023/05/05 23:54:33" 
"917" ,"616" ,"NOMAL" ,"2023/05/05 23:55:04" 
"918" ,"615" ,"NOMAL" ,"2023/05/05 23:55:35" 
"919" ,"616" ,"NOMAL" ,"2023/05/05 23:56:06" 
"920" ,"616" ,"NOMAL" ,"2023/05/05 23:56:37" 
"921" ,"614" ,"NOMAL" ,"2023/05/05 23:57:08" 
"922" ,"615" ,"NOMAL" ,"2023/05/05 23:57:39" 
"923" ,"614" ,"NOMAL" ,"2023/05/05 23:58:10" 
