ID,SHOW,STATE,TIME
"1" ,"0" ,"NOMAL" ,"2023/05/04 00:56:31" 
"2" ,"0" ,"NOMAL" ,"2023/05/04 00:57:02" 
"3" ,"0" ,"NOMAL" ,"2023/05/04 00:57:33" 
"4" ,"0" ,"NOMAL" ,"2023/05/04 00:58:04" 
"5" ,"0" ,"NOMAL" ,"2023/05/04 00:58:35" 
"6" ,"0" ,"NOMAL" ,"2023/05/04 00:59:06" 
"7" ,"0" ,"NOMAL" ,"2023/05/04 00:59:37" 
"8" ,"0" ,"NOMAL" ,"2023/05/04 01:00:08" 
"9" ,"0" ,"NOMAL" ,"2023/05/04 01:00:39" 
"10" ,"0" ,"NOMAL" ,"2023/05/04 01:01:10" 
"11" ,"0" ,"NOMAL" ,"2023/05/04 01:01:41" 
"12" ,"0" ,"NOMAL" ,"2023/05/04 01:02:12" 
"13" ,"0" ,"NOMAL" ,"2023/05/04 01:02:43" 
"14" ,"0" ,"NOMAL" ,"2023/05/04 01:03:14" 
"15" ,"0" ,"NOMAL" ,"2023/05/04 01:03:45" 
"16" ,"0" ,"NOMAL" ,"2023/05/04 01:04:16" 
"17" ,"0" ,"NOMAL" ,"2023/05/04 01:04:47" 
"18" ,"0" ,"NOMAL" ,"2023/05/04 01:05:18" 
"19" ,"0" ,"NOMAL" ,"2023/05/04 01:05:49" 
"20" ,"0" ,"NOMAL" ,"2023/05/04 01:06:20" 
"21" ,"0" ,"NOMAL" ,"2023/05/04 01:06:51" 
"22" ,"0" ,"NOMAL" ,"2023/05/04 01:07:22" 
"23" ,"0" ,"NOMAL" ,"2023/05/04 01:07:53" 
"24" ,"0" ,"NOMAL" ,"2023/05/04 01:08:24" 
"25" ,"0" ,"NOMAL" ,"2023/05/04 01:08:55" 
"26" ,"0" ,"NOMAL" ,"2023/05/04 01:09:26" 
"27" ,"0" ,"NOMAL" ,"2023/05/04 01:09:57" 
"28" ,"0" ,"NOMAL" ,"2023/05/04 01:10:28" 
"29" ,"0" ,"NOMAL" ,"2023/05/04 01:10:59" 
"30" ,"0" ,"NOMAL" ,"2023/05/04 01:11:30" 
"31" ,"0" ,"NOMAL" ,"2023/05/04 01:12:01" 
"32" ,"0" ,"NOMAL" ,"2023/05/04 01:12:32" 
"33" ,"0" ,"NOMAL" ,"2023/05/04 01:13:03" 
"34" ,"0" ,"NOMAL" ,"2023/05/04 01:13:34" 
"35" ,"0" ,"NOMAL" ,"2023/05/04 01:14:05" 
"36" ,"0" ,"NOMAL" ,"2023/05/04 01:14:36" 
"37" ,"0" ,"NOMAL" ,"2023/05/04 01:15:07" 
"38" ,"0" ,"NOMAL" ,"2023/05/04 01:15:38" 
"39" ,"0" ,"NOMAL" ,"2023/05/04 01:16:09" 
"40" ,"0" ,"NOMAL" ,"2023/05/04 01:16:40" 
"41" ,"0" ,"NOMAL" ,"2023/05/04 01:17:11" 
"42" ,"0" ,"NOMAL" ,"2023/05/04 01:17:42" 
"43" ,"0" ,"NOMAL" ,"2023/05/04 01:18:13" 
"44" ,"0" ,"NOMAL" ,"2023/05/04 01:18:44" 
"45" ,"0" ,"NOMAL" ,"2023/05/04 01:19:15" 
"46" ,"0" ,"NOMAL" ,"2023/05/04 01:19:46" 
"47" ,"0" ,"NOMAL" ,"2023/05/04 01:20:17" 
"48" ,"0" ,"NOMAL" ,"2023/05/04 01:20:48" 
"49" ,"0" ,"NOMAL" ,"2023/05/04 01:21:19" 
"50" ,"0" ,"NOMAL" ,"2023/05/04 01:21:50" 
"51" ,"0" ,"NOMAL" ,"2023/05/04 01:22:21" 
"52" ,"0" ,"NOMAL" ,"2023/05/04 01:22:52" 
"53" ,"0" ,"NOMAL" ,"2023/05/04 01:23:23" 
"54" ,"0" ,"NOMAL" ,"2023/05/04 01:23:54" 
"55" ,"0" ,"NOMAL" ,"2023/05/04 01:24:25" 
"56" ,"0" ,"NOMAL" ,"2023/05/04 01:24:56" 
"57" ,"0" ,"NOMAL" ,"2023/05/04 01:25:27" 
"58" ,"0" ,"NOMAL" ,"2023/05/04 01:25:58" 
"59" ,"0" ,"NOMAL" ,"2023/05/04 01:26:29" 
"60" ,"0" ,"NOMAL" ,"2023/05/04 01:27:00" 
"61" ,"0" ,"NOMAL" ,"2023/05/04 01:27:31" 
"62" ,"0" ,"NOMAL" ,"2023/05/04 01:28:02" 
"63" ,"0" ,"NOMAL" ,"2023/05/04 01:28:33" 
"64" ,"0" ,"NOMAL" ,"2023/05/04 01:29:04" 
"65" ,"0" ,"NOMAL" ,"2023/05/04 01:29:35" 
"66" ,"0" ,"NOMAL" ,"2023/05/04 01:30:06" 
"67" ,"0" ,"NOMAL" ,"2023/05/04 01:30:37" 
"68" ,"0" ,"NOMAL" ,"2023/05/04 01:31:08" 
"69" ,"0" ,"NOMAL" ,"2023/05/04 01:31:39" 
"70" ,"0" ,"NOMAL" ,"2023/05/04 01:32:10" 
"71" ,"0" ,"NOMAL" ,"2023/05/04 01:32:41" 
"72" ,"0" ,"NOMAL" ,"2023/05/04 01:33:12" 
"73" ,"0" ,"NOMAL" ,"2023/05/04 01:33:43" 
"74" ,"0" ,"NOMAL" ,"2023/05/04 01:34:14" 
"75" ,"0" ,"NOMAL" ,"2023/05/04 01:34:45" 
"76" ,"0" ,"NOMAL" ,"2023/05/04 01:35:16" 
"77" ,"0" ,"NOMAL" ,"2023/05/04 01:35:47" 
"78" ,"0" ,"NOMAL" ,"2023/05/04 01:36:18" 
"79" ,"0" ,"NOMAL" ,"2023/05/04 01:36:49" 
"80" ,"0" ,"NOMAL" ,"2023/05/04 01:37:20" 
"81" ,"0" ,"NOMAL" ,"2023/05/04 01:37:51" 
"82" ,"0" ,"NOMAL" ,"2023/05/04 01:38:22" 
"83" ,"0" ,"NOMAL" ,"2023/05/04 01:38:53" 
"84" ,"0" ,"NOMAL" ,"2023/05/04 01:39:24" 
"85" ,"0" ,"NOMAL" ,"2023/05/04 01:39:55" 
"86" ,"0" ,"NOMAL" ,"2023/05/04 01:40:26" 
"87" ,"0" ,"NOMAL" ,"2023/05/04 01:40:57" 
"88" ,"0" ,"NOMAL" ,"2023/05/04 01:41:28" 
"89" ,"0" ,"NOMAL" ,"2023/05/04 01:41:59" 
"90" ,"0" ,"NOMAL" ,"2023/05/04 01:42:30" 
"91" ,"0" ,"NOMAL" ,"2023/05/04 01:43:01" 
"92" ,"0" ,"NOMAL" ,"2023/05/04 01:43:32" 
"93" ,"0" ,"NOMAL" ,"2023/05/04 01:44:03" 
"94" ,"0" ,"NOMAL" ,"2023/05/04 01:44:34" 
"95" ,"0" ,"NOMAL" ,"2023/05/04 01:45:05" 
"96" ,"0" ,"NOMAL" ,"2023/05/04 01:45:36" 
"97" ,"0" ,"NOMAL" ,"2023/05/04 01:46:07" 
"98" ,"0" ,"NOMAL" ,"2023/05/04 01:46:38" 
"99" ,"0" ,"NOMAL" ,"2023/05/04 01:47:09" 
"100" ,"0" ,"NOMAL" ,"2023/05/04 01:47:40" 
"101" ,"0" ,"NOMAL" ,"2023/05/04 01:48:11" 
"102" ,"0" ,"NOMAL" ,"2023/05/04 01:48:42" 
"103" ,"0" ,"NOMAL" ,"2023/05/04 01:49:13" 
"104" ,"0" ,"NOMAL" ,"2023/05/04 01:49:44" 
"105" ,"0" ,"NOMAL" ,"2023/05/04 01:50:15" 
"106" ,"0" ,"NOMAL" ,"2023/05/04 01:50:46" 
"107" ,"0" ,"NOMAL" ,"2023/05/04 01:51:17" 
"108" ,"0" ,"NOMAL" ,"2023/05/04 01:51:48" 
"109" ,"0" ,"NOMAL" ,"2023/05/04 01:52:19" 
"110" ,"0" ,"NOMAL" ,"2023/05/04 01:52:50" 
"111" ,"0" ,"NOMAL" ,"2023/05/04 01:53:21" 
"112" ,"0" ,"NOMAL" ,"2023/05/04 01:53:52" 
"113" ,"0" ,"NOMAL" ,"2023/05/04 01:54:23" 
"114" ,"0" ,"NOMAL" ,"2023/05/04 01:54:54" 
"115" ,"0" ,"NOMAL" ,"2023/05/04 01:55:25" 
"116" ,"0" ,"NOMAL" ,"2023/05/04 01:55:56" 
"117" ,"0" ,"NOMAL" ,"2023/05/04 01:56:27" 
"118" ,"0" ,"NOMAL" ,"2023/05/04 01:56:58" 
"119" ,"0" ,"NOMAL" ,"2023/05/04 01:57:29" 
"120" ,"0" ,"NOMAL" ,"2023/05/04 01:58:00" 
"121" ,"0" ,"NOMAL" ,"2023/05/04 01:58:31" 
"122" ,"0" ,"NOMAL" ,"2023/05/04 01:59:02" 
"123" ,"0" ,"NOMAL" ,"2023/05/04 01:59:33" 
"124" ,"0" ,"NOMAL" ,"2023/05/04 02:00:04" 
"125" ,"0" ,"NOMAL" ,"2023/05/04 02:00:35" 
"126" ,"0" ,"NOMAL" ,"2023/05/04 02:01:06" 
"127" ,"0" ,"NOMAL" ,"2023/05/04 02:01:37" 
"128" ,"0" ,"NOMAL" ,"2023/05/04 02:02:08" 
"129" ,"0" ,"NOMAL" ,"2023/05/04 02:02:39" 
"130" ,"0" ,"NOMAL" ,"2023/05/04 02:03:10" 
"131" ,"0" ,"NOMAL" ,"2023/05/04 02:03:41" 
"132" ,"0" ,"NOMAL" ,"2023/05/04 02:04:12" 
"133" ,"0" ,"NOMAL" ,"2023/05/04 02:04:43" 
"134" ,"0" ,"NOMAL" ,"2023/05/04 02:05:14" 
"135" ,"0" ,"NOMAL" ,"2023/05/04 02:05:45" 
"136" ,"0" ,"NOMAL" ,"2023/05/04 02:06:16" 
"137" ,"0" ,"NOMAL" ,"2023/05/04 02:06:47" 
"138" ,"0" ,"NOMAL" ,"2023/05/04 02:07:18" 
"139" ,"0" ,"NOMAL" ,"2023/05/04 02:07:49" 
"140" ,"0" ,"NOMAL" ,"2023/05/04 02:08:20" 
"141" ,"0" ,"NOMAL" ,"2023/05/04 02:08:51" 
"142" ,"0" ,"NOMAL" ,"2023/05/04 02:09:22" 
"143" ,"0" ,"NOMAL" ,"2023/05/04 02:09:53" 
"144" ,"0" ,"NOMAL" ,"2023/05/04 02:10:24" 
"145" ,"0" ,"NOMAL" ,"2023/05/04 02:10:55" 
"146" ,"0" ,"NOMAL" ,"2023/05/04 02:11:26" 
"147" ,"0" ,"NOMAL" ,"2023/05/04 02:11:57" 
"148" ,"0" ,"NOMAL" ,"2023/05/04 02:12:28" 
"149" ,"0" ,"NOMAL" ,"2023/05/04 02:12:59" 
"150" ,"0" ,"NOMAL" ,"2023/05/04 02:13:30" 
"151" ,"0" ,"NOMAL" ,"2023/05/04 02:14:01" 
"152" ,"0" ,"NOMAL" ,"2023/05/04 02:14:32" 
"153" ,"0" ,"NOMAL" ,"2023/05/04 02:15:03" 
"154" ,"0" ,"NOMAL" ,"2023/05/04 02:15:34" 
"155" ,"0" ,"NOMAL" ,"2023/05/04 02:16:05" 
"156" ,"0" ,"NOMAL" ,"2023/05/04 02:16:36" 
"157" ,"0" ,"NOMAL" ,"2023/05/04 02:17:07" 
"158" ,"0" ,"NOMAL" ,"2023/05/04 02:17:38" 
"159" ,"0" ,"NOMAL" ,"2023/05/04 02:18:09" 
"160" ,"0" ,"NOMAL" ,"2023/05/04 02:18:40" 
"161" ,"0" ,"NOMAL" ,"2023/05/04 02:19:11" 
"162" ,"0" ,"NOMAL" ,"2023/05/04 02:19:42" 
"163" ,"0" ,"NOMAL" ,"2023/05/04 02:20:13" 
"164" ,"0" ,"NOMAL" ,"2023/05/04 02:20:44" 
"165" ,"0" ,"NOMAL" ,"2023/05/04 02:21:15" 
"166" ,"0" ,"NOMAL" ,"2023/05/04 02:21:46" 
"167" ,"0" ,"NOMAL" ,"2023/05/04 02:22:17" 
"168" ,"0" ,"NOMAL" ,"2023/05/04 02:22:48" 
"169" ,"0" ,"NOMAL" ,"2023/05/04 02:23:19" 
"170" ,"0" ,"NOMAL" ,"2023/05/04 02:23:50" 
"171" ,"0" ,"NOMAL" ,"2023/05/04 02:24:22" 
"172" ,"0" ,"NOMAL" ,"2023/05/04 02:24:53" 
"173" ,"0" ,"NOMAL" ,"2023/05/04 02:25:24" 
"174" ,"0" ,"NOMAL" ,"2023/05/04 02:25:55" 
"175" ,"0" ,"NOMAL" ,"2023/05/04 02:26:26" 
"176" ,"0" ,"NOMAL" ,"2023/05/04 02:26:57" 
"177" ,"0" ,"NOMAL" ,"2023/05/04 02:27:28" 
"178" ,"0" ,"NOMAL" ,"2023/05/04 02:27:59" 
"179" ,"0" ,"NOMAL" ,"2023/05/04 02:28:30" 
"180" ,"0" ,"NOMAL" ,"2023/05/04 02:29:01" 
"181" ,"0" ,"NOMAL" ,"2023/05/04 02:29:32" 
"182" ,"0" ,"NOMAL" ,"2023/05/04 02:30:03" 
"183" ,"0" ,"NOMAL" ,"2023/05/04 02:30:34" 
"184" ,"0" ,"NOMAL" ,"2023/05/04 02:31:05" 
"185" ,"0" ,"NOMAL" ,"2023/05/04 02:31:36" 
"186" ,"0" ,"NOMAL" ,"2023/05/04 02:32:07" 
"187" ,"0" ,"NOMAL" ,"2023/05/04 02:32:38" 
"188" ,"0" ,"NOMAL" ,"2023/05/04 02:33:09" 
"189" ,"0" ,"NOMAL" ,"2023/05/04 02:33:40" 
"190" ,"0" ,"NOMAL" ,"2023/05/04 02:34:11" 
"191" ,"0" ,"NOMAL" ,"2023/05/04 02:34:42" 
"192" ,"0" ,"NOMAL" ,"2023/05/04 02:35:13" 
"193" ,"0" ,"NOMAL" ,"2023/05/04 02:35:44" 
"194" ,"0" ,"NOMAL" ,"2023/05/04 02:36:15" 
"195" ,"0" ,"NOMAL" ,"2023/05/04 02:36:46" 
"196" ,"0" ,"NOMAL" ,"2023/05/04 02:37:17" 
"197" ,"0" ,"NOMAL" ,"2023/05/04 02:37:48" 
"198" ,"0" ,"NOMAL" ,"2023/05/04 02:38:19" 
"199" ,"0" ,"NOMAL" ,"2023/05/04 02:38:50" 
"200" ,"0" ,"NOMAL" ,"2023/05/04 02:39:21" 
"201" ,"0" ,"NOMAL" ,"2023/05/04 02:39:52" 
"202" ,"0" ,"NOMAL" ,"2023/05/04 02:40:23" 
"203" ,"0" ,"NOMAL" ,"2023/05/04 02:40:54" 
"204" ,"0" ,"NOMAL" ,"2023/05/04 02:41:25" 
"205" ,"0" ,"NOMAL" ,"2023/05/04 02:41:56" 
"206" ,"0" ,"NOMAL" ,"2023/05/04 02:42:27" 
"207" ,"0" ,"NOMAL" ,"2023/05/04 02:42:58" 
"208" ,"0" ,"NOMAL" ,"2023/05/04 02:43:29" 
