ID,SHOW,STATE,TIME
"582" ,"610" ,"NOMAL" ,"2023/05/04 01:43:01" 
"583" ,"611" ,"NOMAL" ,"2023/05/04 01:43:32" 
"584" ,"615" ,"NOMAL" ,"2023/05/04 01:44:03" 
"585" ,"612" ,"NOMAL" ,"2023/05/04 01:44:34" 
"586" ,"612" ,"NOMAL" ,"2023/05/04 01:45:05" 
"587" ,"614" ,"NOMAL" ,"2023/05/04 01:45:36" 
"588" ,"609" ,"NOMAL" ,"2023/05/04 01:46:07" 
"589" ,"606" ,"NOMAL" ,"2023/05/04 01:46:38" 
"590" ,"607" ,"NOMAL" ,"2023/05/04 01:47:09" 
"591" ,"607" ,"NOMAL" ,"2023/05/04 01:47:40" 
"592" ,"610" ,"NOMAL" ,"2023/05/04 01:48:11" 
"593" ,"612" ,"NOMAL" ,"2023/05/04 01:48:42" 
"594" ,"607" ,"NOMAL" ,"2023/05/04 01:49:13" 
"595" ,"605" ,"NOMAL" ,"2023/05/04 01:49:44" 
"596" ,"607" ,"NOMAL" ,"2023/05/04 01:50:15" 
"597" ,"609" ,"NOMAL" ,"2023/05/04 01:50:46" 
"598" ,"615" ,"NOMAL" ,"2023/05/04 01:51:17" 
"599" ,"617" ,"NOMAL" ,"2023/05/04 01:51:48" 
"600" ,"618" ,"NOMAL" ,"2023/05/04 01:52:19" 
"601" ,"615" ,"NOMAL" ,"2023/05/04 01:52:50" 
"602" ,"618" ,"NOMAL" ,"2023/05/04 01:53:21" 
"603" ,"616" ,"NOMAL" ,"2023/05/04 01:53:52" 
"604" ,"611" ,"NOMAL" ,"2023/05/04 01:54:23" 
"605" ,"612" ,"NOMAL" ,"2023/05/04 01:54:54" 
"606" ,"612" ,"NOMAL" ,"2023/05/04 01:55:25" 
"607" ,"616" ,"NOMAL" ,"2023/05/04 01:55:56" 
"608" ,"615" ,"NOMAL" ,"2023/05/04 01:56:27" 
"609" ,"612" ,"NOMAL" ,"2023/05/04 01:56:58" 
"610" ,"614" ,"NOMAL" ,"2023/05/04 01:57:29" 
"611" ,"614" ,"NOMAL" ,"2023/05/04 01:58:00" 
"612" ,"616" ,"NOMAL" ,"2023/05/04 01:58:31" 
