STATE,SHOW,UNIT,TIME
    NORM,702,       PPM,29/06/2023 08:05
    NORM,703,       PPM,29/06/2023 08:05
    NORM,707,       PPM,29/06/2023 08:05
    NORM,712,       PPM,29/06/2023 08:05
    NORM,715,       PPM,29/06/2023 08:05
    NORM,717,       PPM,29/06/2023 08:06
    NORM,717,       PPM,29/06/2023 08:06
    NORM,716,       PPM,29/06/2023 08:06
    NORM,714,       PPM,29/06/2023 08:06
    NORM,713,       PPM,29/06/2023 08:06
    NORM,712,       PPM,29/06/2023 08:06
    NORM,712,       PPM,29/06/2023 08:06
    NORM,711,       PPM,29/06/2023 08:06
    NORM,711,       PPM,29/06/2023 08:06
    NORM,712,       PPM,29/06/2023 08:06
    NORM,712,       PPM,29/06/2023 08:06
    NORM,713,       PPM,29/06/2023 08:06
    NORM,713,       PPM,29/06/2023 08:07
    NORM,713,       PPM,29/06/2023 08:07
    NORM,714,       PPM,29/06/2023 08:07
    NORM,716,       PPM,29/06/2023 08:07
    NORM,720,       PPM,29/06/2023 08:07
    NORM,724,       PPM,29/06/2023 08:07
    NORM,728,       PPM,29/06/2023 08:07
    NORM,731,       PPM,29/06/2023 08:07
    NORM,732,       PPM,29/06/2023 08:07
    NORM,731,       PPM,29/06/2023 08:07
    NORM,730,       PPM,29/06/2023 08:07
    NORM,731,       PPM,29/06/2023 08:07
    NORM,732,       PPM,29/06/2023 08:08
    NORM,733,       PPM,29/06/2023 08:08
    NORM,732,       PPM,29/06/2023 08:08
    NORM,731,       PPM,29/06/2023 08:08
    NORM,729,       PPM,29/06/2023 08:08
    NORM,727,       PPM,29/06/2023 08:08
    NORM,726,       PPM,29/06/2023 08:08
    NORM,723,       PPM,29/06/2023 08:08
    NORM,719,       PPM,29/06/2023 08:08
    NORM,716,       PPM,29/06/2023 08:08
    NORM,714,       PPM,29/06/2023 08:08
    NORM,713,       PPM,29/06/2023 08:08
    NORM,712,       PPM,29/06/2023 08:09
    NORM,712,       PPM,29/06/2023 08:09
    NORM,712,       PPM,29/06/2023 08:09
    NORM,709,       PPM,29/06/2023 08:09
    NORM,702,       PPM,29/06/2023 08:09
    NORM,696,       PPM,29/06/2023 08:09
    NORM,693,       PPM,29/06/2023 08:09
    NORM,693,       PPM,29/06/2023 08:09
    NORM,699,       PPM,29/06/2023 08:09
    NORM,711,       PPM,29/06/2023 08:09
    NORM,722,       PPM,29/06/2023 08:09
    NORM,728,       PPM,29/06/2023 08:09
    NORM,729,       PPM,29/06/2023 08:10
    NORM,726,       PPM,29/06/2023 08:10
    NORM,722,       PPM,29/06/2023 08:10
    NORM,719,       PPM,29/06/2023 08:10
    NORM,717,       PPM,29/06/2023 08:10
    NORM,717,       PPM,29/06/2023 08:10
    NORM,719,       PPM,29/06/2023 08:10
    NORM,722,       PPM,29/06/2023 08:10
    NORM,724,       PPM,29/06/2023 08:10
    NORM,723,       PPM,29/06/2023 08:10
    NORM,719,       PPM,29/06/2023 08:10
    NORM,715,       PPM,29/06/2023 08:10
    NORM,713,       PPM,29/06/2023 08:11
    NORM,714,       PPM,29/06/2023 08:11
    NORM,718,       PPM,29/06/2023 08:11
    NORM,722,       PPM,29/06/2023 08:11
    NORM,726,       PPM,29/06/2023 08:11
    NORM,732,       PPM,29/06/2023 08:11
    NORM,740,       PPM,29/06/2023 08:11
    NORM,749,       PPM,29/06/2023 08:11
    NORM,757,       PPM,29/06/2023 08:11
    NORM,764,       PPM,29/06/2023 08:11
    NORM,768,       PPM,29/06/2023 08:11
    NORM,769,       PPM,29/06/2023 08:11
    NORM,769,       PPM,29/06/2023 08:12
    NORM,768,       PPM,29/06/2023 08:12
    NORM,766,       PPM,29/06/2023 08:12
    NORM,765,       PPM,29/06/2023 08:12
    NORM,763,       PPM,29/06/2023 08:12
    NORM,761,       PPM,29/06/2023 08:12
    NORM,758,       PPM,29/06/2023 08:12
    NORM,753,       PPM,29/06/2023 08:12
    NORM,747,       PPM,29/06/2023 08:12
    NORM,742,       PPM,29/06/2023 08:12
    NORM,740,       PPM,29/06/2023 08:12
    NORM,740,       PPM,29/06/2023 08:12
    NORM,740,       PPM,29/06/2023 08:13
    NORM,740,       PPM,29/06/2023 08:13
    NORM,741,       PPM,29/06/2023 08:13
    NORM,743,       PPM,29/06/2023 08:13
    NORM,749,       PPM,29/06/2023 08:13
    NORM,759,       PPM,29/06/2023 08:13
    NORM,765,       PPM,29/06/2023 08:13
    NORM,769,       PPM,29/06/2023 08:13
    NORM,770,       PPM,29/06/2023 08:13
    NORM,769,       PPM,29/06/2023 08:13
    NORM,766,       PPM,29/06/2023 08:13
    NORM,764,       PPM,29/06/2023 08:13
    NORM,760,       PPM,29/06/2023 08:14
    NORM,754,       PPM,29/06/2023 08:14
    NORM,748,       PPM,29/06/2023 08:14
    NORM,744,       PPM,29/06/2023 08:14
    NORM,742,       PPM,29/06/2023 08:14
    NORM,743,       PPM,29/06/2023 08:14
    NORM,745,       PPM,29/06/2023 08:14
    NORM,744,       PPM,29/06/2023 08:14
    NORM,735,       PPM,29/06/2023 08:14
    NORM,716,       PPM,29/06/2023 08:14
    NORM,694,       PPM,29/06/2023 08:14
    NORM,675,       PPM,29/06/2023 08:14
    NORM,661,       PPM,29/06/2023 08:15
    NORM,655,       PPM,29/06/2023 08:15
    NORM,659,       PPM,29/06/2023 08:15
    NORM,673,       PPM,29/06/2023 08:15
    NORM,690,       PPM,29/06/2023 08:15
    NORM,703,       PPM,29/06/2023 08:15
    NORM,714,       PPM,29/06/2023 08:15
    NORM,722,       PPM,29/06/2023 08:15
    NORM,726,       PPM,29/06/2023 08:15
    NORM,730,       PPM,29/06/2023 08:15
    NORM,731,       PPM,29/06/2023 08:15
    NORM,733,       PPM,29/06/2023 08:15
    NORM,735,       PPM,29/06/2023 08:16
    NORM,738,       PPM,29/06/2023 08:16
    NORM,740,       PPM,29/06/2023 08:16
    NORM,741,       PPM,29/06/2023 08:16
    NORM,742,       PPM,29/06/2023 08:16
    NORM,743,       PPM,29/06/2023 08:16
    NORM,743,       PPM,29/06/2023 08:16
    NORM,743,       PPM,29/06/2023 08:16
    NORM,741,       PPM,29/06/2023 08:16
    NORM,738,       PPM,29/06/2023 08:16
    NORM,734,       PPM,29/06/2023 08:16
    NORM,733,       PPM,29/06/2023 08:16
    NORM,734,       PPM,29/06/2023 08:17
    NORM,737,       PPM,29/06/2023 08:17
    NORM,740,       PPM,29/06/2023 08:17
    NORM,743,       PPM,29/06/2023 08:17
    NORM,744,       PPM,29/06/2023 08:17
    NORM,744,       PPM,29/06/2023 08:17
    NORM,743,       PPM,29/06/2023 08:17
    NORM,739,       PPM,29/06/2023 08:17
    NORM,735,       PPM,29/06/2023 08:17
    NORM,732,       PPM,29/06/2023 08:17
    NORM,730,       PPM,29/06/2023 08:17
    NORM,728,       PPM,29/06/2023 08:17
    NORM,726,       PPM,29/06/2023 08:18
    NORM,723,       PPM,29/06/2023 08:18
    NORM,720,       PPM,29/06/2023 08:18
    NORM,717,       PPM,29/06/2023 08:18
    NORM,715,       PPM,29/06/2023 08:18
    NORM,714,       PPM,29/06/2023 08:18
    NORM,715,       PPM,29/06/2023 08:18
    NORM,718,       PPM,29/06/2023 08:18
    NORM,722,       PPM,29/06/2023 08:18
    NORM,727,       PPM,29/06/2023 08:18
    NORM,731,       PPM,29/06/2023 08:18
    NORM,732,       PPM,29/06/2023 08:18
    NORM,733,       PPM,29/06/2023 08:19
    NORM,734,       PPM,29/06/2023 08:19
    NORM,735,       PPM,29/06/2023 08:19
    NORM,736,       PPM,29/06/2023 08:19
    NORM,740,       PPM,29/06/2023 08:19
    NORM,744,       PPM,29/06/2023 08:19
    NORM,747,       PPM,29/06/2023 08:19
    NORM,749,       PPM,29/06/2023 08:19
    NORM,747,       PPM,29/06/2023 08:19
    NORM,742,       PPM,29/06/2023 08:19
    NORM,735,       PPM,29/06/2023 08:19
    NORM,730,       PPM,29/06/2023 08:19
    NORM,727,       PPM,29/06/2023 08:20
    NORM,726,       PPM,29/06/2023 08:20
    NORM,727,       PPM,29/06/2023 08:20
    NORM,729,       PPM,29/06/2023 08:20
    NORM,729,       PPM,29/06/2023 08:20
    NORM,728,       PPM,29/06/2023 08:20
    NORM,727,       PPM,29/06/2023 08:20
    NORM,727,       PPM,29/06/2023 08:20
    NORM,726,       PPM,29/06/2023 08:20
    NORM,728,       PPM,29/06/2023 08:20
    NORM,730,       PPM,29/06/2023 08:20
    NORM,730,       PPM,29/06/2023 08:20
    NORM,729,       PPM,29/06/2023 08:21
    NORM,729,       PPM,29/06/2023 08:21
    NORM,729,       PPM,29/06/2023 08:21
    NORM,730,       PPM,29/06/2023 08:21
    NORM,734,       PPM,29/06/2023 08:21
    NORM,737,       PPM,29/06/2023 08:21
    NORM,737,       PPM,29/06/2023 08:21
    NORM,734,       PPM,29/06/2023 08:21
    NORM,732,       PPM,29/06/2023 08:21
    NORM,731,       PPM,29/06/2023 08:21
    NORM,734,       PPM,29/06/2023 08:21
    NORM,739,       PPM,29/06/2023 08:21
    NORM,745,       PPM,29/06/2023 08:22
    NORM,751,       PPM,29/06/2023 08:22
    NORM,757,       PPM,29/06/2023 08:22
    NORM,760,       PPM,29/06/2023 08:22
    NORM,762,       PPM,29/06/2023 08:22
    NORM,757,       PPM,29/06/2023 08:22
    NORM,746,       PPM,29/06/2023 08:22
    NORM,735,       PPM,29/06/2023 08:22
    NORM,726,       PPM,29/06/2023 08:22
    NORM,722,       PPM,29/06/2023 08:22
    NORM,721,       PPM,29/06/2023 08:22
    NORM,722,       PPM,29/06/2023 08:22
    NORM,726,       PPM,29/06/2023 08:23
    NORM,729,       PPM,29/06/2023 08:23
    NORM,730,       PPM,29/06/2023 08:23
    NORM,729,       PPM,29/06/2023 08:23
    NORM,729,       PPM,29/06/2023 08:23
    NORM,729,       PPM,29/06/2023 08:23
    NORM,731,       PPM,29/06/2023 08:23
    NORM,735,       PPM,29/06/2023 08:23
    NORM,739,       PPM,29/06/2023 08:23
    NORM,744,       PPM,29/06/2023 08:23
    NORM,749,       PPM,29/06/2023 08:23
    NORM,754,       PPM,29/06/2023 08:23
    NORM,759,       PPM,29/06/2023 08:24
    NORM,760,       PPM,29/06/2023 08:24
    NORM,760,       PPM,29/06/2023 08:24
    NORM,758,       PPM,29/06/2023 08:24
    NORM,755,       PPM,29/06/2023 08:24
    NORM,753,       PPM,29/06/2023 08:24
    NORM,752,       PPM,29/06/2023 08:24
    NORM,752,       PPM,29/06/2023 08:24
    NORM,751,       PPM,29/06/2023 08:24
    NORM,750,       PPM,29/06/2023 08:24
    NORM,748,       PPM,29/06/2023 08:24
    NORM,745,       PPM,29/06/2023 08:24
    NORM,740,       PPM,29/06/2023 08:25
    NORM,736,       PPM,29/06/2023 08:25
    NORM,733,       PPM,29/06/2023 08:25
    NORM,729,       PPM,29/06/2023 08:25
    NORM,726,       PPM,29/06/2023 08:25
    NORM,722,       PPM,29/06/2023 08:25
    NORM,719,       PPM,29/06/2023 08:25
    NORM,718,       PPM,29/06/2023 08:25
    NORM,718,       PPM,29/06/2023 08:25
    NORM,718,       PPM,29/06/2023 08:25
    NORM,718,       PPM,29/06/2023 08:25
    NORM,716,       PPM,29/06/2023 08:25
    NORM,714,       PPM,29/06/2023 08:26
    NORM,713,       PPM,29/06/2023 08:26
    NORM,715,       PPM,29/06/2023 08:26
    NORM,721,       PPM,29/06/2023 08:26
    NORM,728,       PPM,29/06/2023 08:26
    NORM,732,       PPM,29/06/2023 08:26
    NORM,732,       PPM,29/06/2023 08:26
    NORM,729,       PPM,29/06/2023 08:26
    NORM,725,       PPM,29/06/2023 08:26
    NORM,721,       PPM,29/06/2023 08:26
    NORM,719,       PPM,29/06/2023 08:26
    NORM,717,       PPM,29/06/2023 08:26
    NORM,713,       PPM,29/06/2023 08:27
    NORM,709,       PPM,29/06/2023 08:27
    NORM,708,       PPM,29/06/2023 08:27
    NORM,714,       PPM,29/06/2023 08:27
    NORM,726,       PPM,29/06/2023 08:27
    NORM,737,       PPM,29/06/2023 08:27
    NORM,742,       PPM,29/06/2023 08:27
    NORM,737,       PPM,29/06/2023 08:27
    NORM,726,       PPM,29/06/2023 08:27
    NORM,714,       PPM,29/06/2023 08:27
    NORM,707,       PPM,29/06/2023 08:27
    NORM,704,       PPM,29/06/2023 08:27
    NORM,702,       PPM,29/06/2023 08:28
    NORM,697,       PPM,29/06/2023 08:28
    NORM,689,       PPM,29/06/2023 08:28
    NORM,683,       PPM,29/06/2023 08:28
    NORM,681,       PPM,29/06/2023 08:28
    NORM,683,       PPM,29/06/2023 08:28
    NORM,689,       PPM,29/06/2023 08:28
    NORM,693,       PPM,29/06/2023 08:28
    NORM,696,       PPM,29/06/2023 08:28
    NORM,698,       PPM,29/06/2023 08:28
    NORM,698,       PPM,29/06/2023 08:28
    NORM,698,       PPM,29/06/2023 08:28
    NORM,697,       PPM,29/06/2023 08:29
    NORM,698,       PPM,29/06/2023 08:29
    NORM,699,       PPM,29/06/2023 08:29
    NORM,701,       PPM,29/06/2023 08:29
    NORM,705,       PPM,29/06/2023 08:29
    NORM,710,       PPM,29/06/2023 08:29
    NORM,715,       PPM,29/06/2023 08:29
    NORM,718,       PPM,29/06/2023 08:29
    NORM,724,       PPM,29/06/2023 08:29
    NORM,730,       PPM,29/06/2023 08:29
    NORM,735,       PPM,29/06/2023 08:29
    NORM,739,       PPM,29/06/2023 08:29
    NORM,740,       PPM,29/06/2023 08:30
    NORM,737,       PPM,29/06/2023 08:30
    NORM,731,       PPM,29/06/2023 08:30
    NORM,727,       PPM,29/06/2023 08:30
    NORM,725,       PPM,29/06/2023 08:30
    NORM,726,       PPM,29/06/2023 08:30
    NORM,728,       PPM,29/06/2023 08:30
    NORM,728,       PPM,29/06/2023 08:30
    NORM,728,       PPM,29/06/2023 08:30
    NORM,727,       PPM,29/06/2023 08:30
    NORM,728,       PPM,29/06/2023 08:30
    NORM,729,       PPM,29/06/2023 08:30
    NORM,730,       PPM,29/06/2023 08:31
    NORM,732,       PPM,29/06/2023 08:31
    NORM,735,       PPM,29/06/2023 08:31
    NORM,737,       PPM,29/06/2023 08:31
    NORM,740,       PPM,29/06/2023 08:31
    NORM,742,       PPM,29/06/2023 08:31
    NORM,740,       PPM,29/06/2023 08:31
    NORM,734,       PPM,29/06/2023 08:31
    NORM,724,       PPM,29/06/2023 08:31
    NORM,717,       PPM,29/06/2023 08:31
    NORM,713,       PPM,29/06/2023 08:31
    NORM,716,       PPM,29/06/2023 08:31
    NORM,723,       PPM,29/06/2023 08:32
    NORM,727,       PPM,29/06/2023 08:32
    NORM,720,       PPM,29/06/2023 08:32
    NORM,701,       PPM,29/06/2023 08:32
    NORM,675,       PPM,29/06/2023 08:32
    NORM,653,       PPM,29/06/2023 08:32
    NORM,638,       PPM,29/06/2023 08:32
    NORM,629,       PPM,29/06/2023 08:32
    NORM,624,       PPM,29/06/2023 08:32
    NORM,623,       PPM,29/06/2023 08:32
    NORM,630,       PPM,29/06/2023 08:32
    NORM,649,       PPM,29/06/2023 08:32
    NORM,669,       PPM,29/06/2023 08:33
    NORM,681,       PPM,29/06/2023 08:33
    NORM,684,       PPM,29/06/2023 08:33
    NORM,676,       PPM,29/06/2023 08:33
    NORM,662,       PPM,29/06/2023 08:33
    NORM,652,       PPM,29/06/2023 08:33
    NORM,648,       PPM,29/06/2023 08:33
    NORM,652,       PPM,29/06/2023 08:33
    NORM,663,       PPM,29/06/2023 08:33
    NORM,670,       PPM,29/06/2023 08:33
    NORM,671,       PPM,29/06/2023 08:33
    NORM,664,       PPM,29/06/2023 08:33
    NORM,651,       PPM,29/06/2023 08:34
    NORM,640,       PPM,29/06/2023 08:34
    NORM,634,       PPM,29/06/2023 08:34
    NORM,633,       PPM,29/06/2023 08:34
    NORM,637,       PPM,29/06/2023 08:34
    NORM,643,       PPM,29/06/2023 08:34
    NORM,653,       PPM,29/06/2023 08:34
    NORM,663,       PPM,29/06/2023 08:34
    NORM,670,       PPM,29/06/2023 08:34
    NORM,673,       PPM,29/06/2023 08:34
    NORM,671,       PPM,29/06/2023 08:34
    NORM,667,       PPM,29/06/2023 08:34
    NORM,663,       PPM,29/06/2023 08:35
    NORM,660,       PPM,29/06/2023 08:35
    NORM,660,       PPM,29/06/2023 08:35
    NORM,660,       PPM,29/06/2023 08:35
    NORM,657,       PPM,29/06/2023 08:35
    NORM,656,       PPM,29/06/2023 08:35
    NORM,656,       PPM,29/06/2023 08:35
    NORM,652,       PPM,29/06/2023 08:35
    NORM,651,       PPM,29/06/2023 08:35
    NORM,651,       PPM,29/06/2023 08:35
    NORM,651,       PPM,29/06/2023 08:35
    NORM,651,       PPM,29/06/2023 08:35
    NORM,651,       PPM,29/06/2023 08:36
    NORM,649,       PPM,29/06/2023 08:36
    NORM,642,       PPM,29/06/2023 08:36
    NORM,632,       PPM,29/06/2023 08:36
    NORM,623,       PPM,29/06/2023 08:36
    NORM,618,       PPM,29/06/2023 08:36
    NORM,616,       PPM,29/06/2023 08:36
    NORM,617,       PPM,29/06/2023 08:36
    NORM,619,       PPM,29/06/2023 08:36
    NORM,621,       PPM,29/06/2023 08:36
    NORM,623,       PPM,29/06/2023 08:36
    NORM,626,       PPM,29/06/2023 08:36
    NORM,635,       PPM,29/06/2023 08:37
    NORM,647,       PPM,29/06/2023 08:37
    NORM,656,       PPM,29/06/2023 08:37
    NORM,660,       PPM,29/06/2023 08:37
    NORM,657,       PPM,29/06/2023 08:37
    NORM,652,       PPM,29/06/2023 08:37
    NORM,646,       PPM,29/06/2023 08:37
    NORM,642,       PPM,29/06/2023 08:37
    NORM,639,       PPM,29/06/2023 08:37
    NORM,636,       PPM,29/06/2023 08:37
    NORM,632,       PPM,29/06/2023 08:37
    NORM,630,       PPM,29/06/2023 08:37
    NORM,626,       PPM,29/06/2023 08:38
    NORM,621,       PPM,29/06/2023 08:38
    NORM,617,       PPM,29/06/2023 08:38
    NORM,615,       PPM,29/06/2023 08:38
    NORM,616,       PPM,29/06/2023 08:38
    NORM,624,       PPM,29/06/2023 08:38
    NORM,639,       PPM,29/06/2023 08:38
    NORM,653,       PPM,29/06/2023 08:38
    NORM,662,       PPM,29/06/2023 08:38
    NORM,666,       PPM,29/06/2023 08:38
    NORM,666,       PPM,29/06/2023 08:38
    NORM,660,       PPM,29/06/2023 08:38
    NORM,652,       PPM,29/06/2023 08:39
    NORM,645,       PPM,29/06/2023 08:39
    NORM,640,       PPM,29/06/2023 08:39
    NORM,634,       PPM,29/06/2023 08:39
    NORM,628,       PPM,29/06/2023 08:39
    NORM,621,       PPM,29/06/2023 08:39
    NORM,615,       PPM,29/06/2023 08:39
    NORM,611,       PPM,29/06/2023 08:39
    NORM,609,       PPM,29/06/2023 08:39
    NORM,606,       PPM,29/06/2023 08:39
    NORM,604,       PPM,29/06/2023 08:39
    NORM,604,       PPM,29/06/2023 08:39
    NORM,605,       PPM,29/06/2023 08:40
    NORM,608,       PPM,29/06/2023 08:40
    NORM,616,       PPM,29/06/2023 08:40
    NORM,627,       PPM,29/06/2023 08:40
    NORM,638,       PPM,29/06/2023 08:40
    NORM,646,       PPM,29/06/2023 08:40
    NORM,648,       PPM,29/06/2023 08:40
    NORM,645,       PPM,29/06/2023 08:40
    NORM,638,       PPM,29/06/2023 08:40
    NORM,632,       PPM,29/06/2023 08:40
    NORM,626,       PPM,29/06/2023 08:40
    NORM,623,       PPM,29/06/2023 08:40
    NORM,620,       PPM,29/06/2023 08:41
    NORM,616,       PPM,29/06/2023 08:41
    NORM,613,       PPM,29/06/2023 08:41
    NORM,609,       PPM,29/06/2023 08:41
    NORM,607,       PPM,29/06/2023 08:41
    NORM,608,       PPM,29/06/2023 08:41
    NORM,613,       PPM,29/06/2023 08:41
    NORM,619,       PPM,29/06/2023 08:41
    NORM,623,       PPM,29/06/2023 08:41
    NORM,622,       PPM,29/06/2023 08:41
    NORM,617,       PPM,29/06/2023 08:41
    NORM,612,       PPM,29/06/2023 08:41
    NORM,608,       PPM,29/06/2023 08:42
    NORM,607,       PPM,29/06/2023 08:42
    NORM,607,       PPM,29/06/2023 08:42
    NORM,607,       PPM,29/06/2023 08:42
    NORM,608,       PPM,29/06/2023 08:42
    NORM,611,       PPM,29/06/2023 08:42
    NORM,614,       PPM,29/06/2023 08:42
    NORM,617,       PPM,29/06/2023 08:42
    NORM,620,       PPM,29/06/2023 08:42
    NORM,621,       PPM,29/06/2023 08:42
    NORM,622,       PPM,29/06/2023 08:42
    NORM,625,       PPM,29/06/2023 08:42
    NORM,632,       PPM,29/06/2023 08:43
    NORM,641,       PPM,29/06/2023 08:43
    NORM,650,       PPM,29/06/2023 08:43
    NORM,655,       PPM,29/06/2023 08:43
    NORM,654,       PPM,29/06/2023 08:43
    NORM,646,       PPM,29/06/2023 08:43
    NORM,637,       PPM,29/06/2023 08:43
    NORM,628,       PPM,29/06/2023 08:43
    NORM,622,       PPM,29/06/2023 08:43
    NORM,618,       PPM,29/06/2023 08:43
    NORM,616,       PPM,29/06/2023 08:43
    NORM,614,       PPM,29/06/2023 08:43
    NORM,615,       PPM,29/06/2023 08:44
    NORM,618,       PPM,29/06/2023 08:44
    NORM,622,       PPM,29/06/2023 08:44
    NORM,627,       PPM,29/06/2023 08:44
    NORM,630,       PPM,29/06/2023 08:44
    NORM,632,       PPM,29/06/2023 08:44
    NORM,631,       PPM,29/06/2023 08:44
    NORM,629,       PPM,29/06/2023 08:44
    NORM,626,       PPM,29/06/2023 08:44
    NORM,625,       PPM,29/06/2023 08:44
    NORM,628,       PPM,29/06/2023 08:44
    NORM,635,       PPM,29/06/2023 08:44
    NORM,645,       PPM,29/06/2023 08:45
    NORM,655,       PPM,29/06/2023 08:45
    NORM,661,       PPM,29/06/2023 08:45
    NORM,663,       PPM,29/06/2023 08:45
    NORM,661,       PPM,29/06/2023 08:45
    NORM,655,       PPM,29/06/2023 08:45
    NORM,649,       PPM,29/06/2023 08:45
    NORM,644,       PPM,29/06/2023 08:45
    NORM,642,       PPM,29/06/2023 08:45
    NORM,641,       PPM,29/06/2023 08:45
    NORM,640,       PPM,29/06/2023 08:45
    NORM,638,       PPM,29/06/2023 08:45
    NORM,636,       PPM,29/06/2023 08:46
    NORM,634,       PPM,29/06/2023 08:46
    NORM,633,       PPM,29/06/2023 08:46
    NORM,634,       PPM,29/06/2023 08:46
    NORM,639,       PPM,29/06/2023 08:46
    NORM,646,       PPM,29/06/2023 08:46
    NORM,651,       PPM,29/06/2023 08:46
    NORM,652,       PPM,29/06/2023 08:46
    NORM,651,       PPM,29/06/2023 08:46
    NORM,647,       PPM,29/06/2023 08:46
    NORM,642,       PPM,29/06/2023 08:46
    NORM,637,       PPM,29/06/2023 08:46
    NORM,633,       PPM,29/06/2023 08:47
    NORM,632,       PPM,29/06/2023 08:47
    NORM,633,       PPM,29/06/2023 08:47
    NORM,636,       PPM,29/06/2023 08:47
    NORM,638,       PPM,29/06/2023 08:47
    NORM,639,       PPM,29/06/2023 08:47
    NORM,639,       PPM,29/06/2023 08:47
    NORM,637,       PPM,29/06/2023 08:47
    NORM,635,       PPM,29/06/2023 08:47
    NORM,632,       PPM,29/06/2023 08:47
    NORM,626,       PPM,29/06/2023 08:47
    NORM,619,       PPM,29/06/2023 08:47
    NORM,613,       PPM,29/06/2023 08:48
    NORM,611,       PPM,29/06/2023 08:48
    NORM,611,       PPM,29/06/2023 08:48
    NORM,614,       PPM,29/06/2023 08:48
    NORM,618,       PPM,29/06/2023 08:48
    NORM,621,       PPM,29/06/2023 08:48
    NORM,624,       PPM,29/06/2023 08:48
    NORM,628,       PPM,29/06/2023 08:48
    NORM,632,       PPM,29/06/2023 08:48
    NORM,639,       PPM,29/06/2023 08:48
    NORM,646,       PPM,29/06/2023 08:48
    NORM,653,       PPM,29/06/2023 08:48
    NORM,659,       PPM,29/06/2023 08:49
    NORM,661,       PPM,29/06/2023 08:49
    NORM,658,       PPM,29/06/2023 08:49
    NORM,654,       PPM,29/06/2023 08:49
    NORM,648,       PPM,29/06/2023 08:49
    NORM,641,       PPM,29/06/2023 08:49
    NORM,633,       PPM,29/06/2023 08:49
    NORM,628,       PPM,29/06/2023 08:49
    NORM,627,       PPM,29/06/2023 08:49
    NORM,630,       PPM,29/06/2023 08:49
    NORM,634,       PPM,29/06/2023 08:49
    NORM,636,       PPM,29/06/2023 08:49
    NORM,633,       PPM,29/06/2023 08:50
    NORM,627,       PPM,29/06/2023 08:50
    NORM,619,       PPM,29/06/2023 08:50
    NORM,613,       PPM,29/06/2023 08:50
    NORM,608,       PPM,29/06/2023 08:50
    NORM,606,       PPM,29/06/2023 08:50
    NORM,608,       PPM,29/06/2023 08:50
    NORM,616,       PPM,29/06/2023 08:50
    NORM,626,       PPM,29/06/2023 08:50
    NORM,634,       PPM,29/06/2023 08:50
