STATE,SHOW,UNIT,TIME
    HIGH,195,       PPM,29/06/2023 08:16
     LOW,141,       PPM,29/06/2023 08:16
    NORM,45,       PPM,29/06/2023 08:16
    NORM,0,       PPM,29/06/2023 08:16
    NULL,0,       PPM,29/06/2023 08:16
    NORM,0,       PPM,29/06/2023 08:16
    NORM,0,       PPM,29/06/2023 08:16
    NULL,0,       PPM,29/06/2023 08:16
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:17
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:18
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:19
    NULL,0,       PPM,29/06/2023 08:20
    NULL,0,       PPM,29/06/2023 08:20
    NULL,0,       PPM,29/06/2023 08:20
    NULL,0,       PPM,29/06/2023 08:20
    NULL,0,       PPM,29/06/2023 08:20
    NORM,33,       PPM,29/06/2023 08:20
    NORM,0,       PPM,29/06/2023 08:20
    NORM,16,       PPM,29/06/2023 08:20
     LOW,70,       PPM,29/06/2023 08:20
    NORM,42,       PPM,29/06/2023 08:20
    NORM,0,       PPM,29/06/2023 08:20
    NORM,47,       PPM,29/06/2023 08:20
    HIGH,173,       PPM,29/06/2023 08:21
    HIGH,240,       PPM,29/06/2023 08:21
    HIGH,342,       PPM,29/06/2023 08:21
    HIGH,502,       PPM,29/06/2023 08:21
    HIGH,679,       PPM,29/06/2023 08:21
    HIGH,763,       PPM,29/06/2023 08:21
    HIGH,878,       PPM,29/06/2023 08:21
    OVER,1000,       PPM,29/06/2023 08:21
    OVER,1000,       PPM,29/06/2023 08:21
    NULL,1670,       PPM,29/06/2023 08:21
    NULL,1670,       PPM,29/06/2023 08:21
    NULL,1670,       PPM,29/06/2023 08:21
    NULL,1670,       PPM,29/06/2023 08:22
    NULL,1670,       PPM,29/06/2023 08:22
    NULL,1670,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    OVER,1000,       PPM,29/06/2023 08:22
    NULL,1670,       PPM,29/06/2023 08:23
    NULL,1670,       PPM,29/06/2023 08:23
    NULL,1670,       PPM,29/06/2023 08:23
    NULL,1670,       PPM,29/06/2023 08:23
    NULL,1670,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:23
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    OVER,1000,       PPM,29/06/2023 08:24
    HIGH,743,       PPM,29/06/2023 08:24
    HIGH,549,       PPM,29/06/2023 08:24
    HIGH,602,       PPM,29/06/2023 08:25
    HIGH,589,       PPM,29/06/2023 08:25
    HIGH,674,       PPM,29/06/2023 08:25
    HIGH,833,       PPM,29/06/2023 08:25
    HIGH,830,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:25
    OVER,1000,       PPM,29/06/2023 08:26
    OVER,1000,       PPM,29/06/2023 08:26
    OVER,1000,       PPM,29/06/2023 08:26
    OVER,1000,       PPM,29/06/2023 08:26
    OVER,1000,       PPM,29/06/2023 08:26
    OVER,1000,       PPM,29/06/2023 08:26
    HIGH,941,       PPM,29/06/2023 08:26
    HIGH,928,       PPM,29/06/2023 08:26
    HIGH,905,       PPM,29/06/2023 08:26
    HIGH,951,       PPM,29/06/2023 08:26
    HIGH,917,       PPM,29/06/2023 08:26
    HIGH,882,       PPM,29/06/2023 08:26
    HIGH,1006,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    NULL,1670,       PPM,29/06/2023 08:27
    NULL,1670,       PPM,29/06/2023 08:27
    NULL,1670,       PPM,29/06/2023 08:27
    NULL,1670,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:27
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:28
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:29
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:30
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:31
    OVER,1000,       PPM,29/06/2023 08:32
    HIGH,879,       PPM,29/06/2023 08:32
    HIGH,713,       PPM,29/06/2023 08:32
    HIGH,591,       PPM,29/06/2023 08:32
    HIGH,507,       PPM,29/06/2023 08:32
    HIGH,443,       PPM,29/06/2023 08:32
    HIGH,394,       PPM,29/06/2023 08:32
    HIGH,385,       PPM,29/06/2023 08:32
    HIGH,555,       PPM,29/06/2023 08:32
    HIGH,759,       PPM,29/06/2023 08:32
    HIGH,880,       PPM,29/06/2023 08:32
    HIGH,874,       PPM,29/06/2023 08:32
    HIGH,797,       PPM,29/06/2023 08:33
    HIGH,687,       PPM,29/06/2023 08:33
    HIGH,573,       PPM,29/06/2023 08:33
    HIGH,537,       PPM,29/06/2023 08:33
    HIGH,578,       PPM,29/06/2023 08:33
    HIGH,714,       PPM,29/06/2023 08:33
    HIGH,814,       PPM,29/06/2023 08:33
    HIGH,809,       PPM,29/06/2023 08:33
    HIGH,709,       PPM,29/06/2023 08:33
    HIGH,580,       PPM,29/06/2023 08:33
    HIGH,493,       PPM,29/06/2023 08:33
    HIGH,442,       PPM,29/06/2023 08:33
    HIGH,428,       PPM,29/06/2023 08:34
    HIGH,493,       PPM,29/06/2023 08:34
    HIGH,499,       PPM,29/06/2023 08:34
    HIGH,543,       PPM,29/06/2023 08:34
    HIGH,667,       PPM,29/06/2023 08:34
    HIGH,743,       PPM,29/06/2023 08:34
    HIGH,750,       PPM,29/06/2023 08:34
    HIGH,720,       PPM,29/06/2023 08:34
    HIGH,665,       PPM,29/06/2023 08:34
    HIGH,580,       PPM,29/06/2023 08:34
    HIGH,651,       PPM,29/06/2023 08:34
    HIGH,695,       PPM,29/06/2023 08:34
    HIGH,626,       PPM,29/06/2023 08:35
    HIGH,658,       PPM,29/06/2023 08:35
    HIGH,584,       PPM,29/06/2023 08:35
    HIGH,555,       PPM,29/06/2023 08:35
    HIGH,614,       PPM,29/06/2023 08:35
    HIGH,596,       PPM,29/06/2023 08:35
    HIGH,542,       PPM,29/06/2023 08:35
    HIGH,531,       PPM,29/06/2023 08:35
    HIGH,559,       PPM,29/06/2023 08:35
    HIGH,584,       PPM,29/06/2023 08:35
    HIGH,561,       PPM,29/06/2023 08:35
    HIGH,509,       PPM,29/06/2023 08:35
    HIGH,421,       PPM,29/06/2023 08:36
    HIGH,347,       PPM,29/06/2023 08:36
    HIGH,304,       PPM,29/06/2023 08:36
    HIGH,295,       PPM,29/06/2023 08:36
    HIGH,294,       PPM,29/06/2023 08:36
    HIGH,343,       PPM,29/06/2023 08:36
    HIGH,361,       PPM,29/06/2023 08:36
    HIGH,335,       PPM,29/06/2023 08:36
    HIGH,288,       PPM,29/06/2023 08:36
    HIGH,359,       PPM,29/06/2023 08:36
    HIGH,553,       PPM,29/06/2023 08:36
    HIGH,658,       PPM,29/06/2023 08:36
    HIGH,612,       PPM,29/06/2023 08:37
    HIGH,589,       PPM,29/06/2023 08:37
    HIGH,581,       PPM,29/06/2023 08:37
    HIGH,511,       PPM,29/06/2023 08:37
    HIGH,462,       PPM,29/06/2023 08:37
    HIGH,434,       PPM,29/06/2023 08:37
    HIGH,440,       PPM,29/06/2023 08:37
    HIGH,426,       PPM,29/06/2023 08:37
    HIGH,392,       PPM,29/06/2023 08:37
    HIGH,363,       PPM,29/06/2023 08:37
    HIGH,335,       PPM,29/06/2023 08:37
    HIGH,285,       PPM,29/06/2023 08:37
    HIGH,236,       PPM,29/06/2023 08:38
    HIGH,211,       PPM,29/06/2023 08:38
    HIGH,287,       PPM,29/06/2023 08:38
    HIGH,446,       PPM,29/06/2023 08:38
    HIGH,509,       PPM,29/06/2023 08:38
    HIGH,597,       PPM,29/06/2023 08:38
    HIGH,617,       PPM,29/06/2023 08:38
    HIGH,626,       PPM,29/06/2023 08:38
    HIGH,592,       PPM,29/06/2023 08:38
    HIGH,481,       PPM,29/06/2023 08:38
    HIGH,425,       PPM,29/06/2023 08:38
    HIGH,443,       PPM,29/06/2023 08:38
    HIGH,414,       PPM,29/06/2023 08:39
    HIGH,358,       PPM,29/06/2023 08:39
    HIGH,300,       PPM,29/06/2023 08:39
    HIGH,263,       PPM,29/06/2023 08:39
    HIGH,236,       PPM,29/06/2023 08:39
    HIGH,209,       PPM,29/06/2023 08:39
    HIGH,197,       PPM,29/06/2023 08:39
    HIGH,175,       PPM,29/06/2023 08:39
    HIGH,157,       PPM,29/06/2023 08:39
    HIGH,159,       PPM,29/06/2023 08:39
    HIGH,171,       PPM,29/06/2023 08:39
    HIGH,213,       PPM,29/06/2023 08:39
    HIGH,312,       PPM,29/06/2023 08:40
    HIGH,400,       PPM,29/06/2023 08:40
    HIGH,539,       PPM,29/06/2023 08:40
    HIGH,586,       PPM,29/06/2023 08:40
    HIGH,483,       PPM,29/06/2023 08:40
    HIGH,397,       PPM,29/06/2023 08:40
    HIGH,373,       PPM,29/06/2023 08:40
    HIGH,374,       PPM,29/06/2023 08:40
    HIGH,317,       PPM,29/06/2023 08:40
    HIGH,274,       PPM,29/06/2023 08:40
    HIGH,272,       PPM,29/06/2023 08:40
    HIGH,237,       PPM,29/06/2023 08:40
    HIGH,199,       PPM,29/06/2023 08:41
    HIGH,170,       PPM,29/06/2023 08:41
    HIGH,158,       PPM,29/06/2023 08:41
    HIGH,200,       PPM,29/06/2023 08:41
    HIGH,309,       PPM,29/06/2023 08:41
    HIGH,369,       PPM,29/06/2023 08:41
    HIGH,313,       PPM,29/06/2023 08:41
    HIGH,243,       PPM,29/06/2023 08:41
    HIGH,212,       PPM,29/06/2023 08:41
    HIGH,191,       PPM,29/06/2023 08:41
    HIGH,165,       PPM,29/06/2023 08:41
    HIGH,170,       PPM,29/06/2023 08:41
    HIGH,200,       PPM,29/06/2023 08:42
    HIGH,201,       PPM,29/06/2023 08:42
    HIGH,175,       PPM,29/06/2023 08:42
    HIGH,186,       PPM,29/06/2023 08:42
    HIGH,268,       PPM,29/06/2023 08:42
    HIGH,300,       PPM,29/06/2023 08:42
    HIGH,272,       PPM,29/06/2023 08:42
    HIGH,239,       PPM,29/06/2023 08:42
    HIGH,250,       PPM,29/06/2023 08:42
    HIGH,313,       PPM,29/06/2023 08:42
    HIGH,373,       PPM,29/06/2023 08:42
    HIGH,456,       PPM,29/06/2023 08:42
    HIGH,582,       PPM,29/06/2023 08:43
    HIGH,558,       PPM,29/06/2023 08:43
    HIGH,471,       PPM,29/06/2023 08:43
    HIGH,373,       PPM,29/06/2023 08:43
    HIGH,310,       PPM,29/06/2023 08:43
    HIGH,327,       PPM,29/06/2023 08:43
    HIGH,298,       PPM,29/06/2023 08:43
    HIGH,241,       PPM,29/06/2023 08:43
    HIGH,202,       PPM,29/06/2023 08:43
    HIGH,227,       PPM,29/06/2023 08:43
    HIGH,249,       PPM,29/06/2023 08:43
    HIGH,283,       PPM,29/06/2023 08:43
    HIGH,338,       PPM,29/06/2023 08:44
    HIGH,347,       PPM,29/06/2023 08:44
    HIGH,338,       PPM,29/06/2023 08:44
    HIGH,322,       PPM,29/06/2023 08:44
    HIGH,286,       PPM,29/06/2023 08:44
    HIGH,329,       PPM,29/06/2023 08:44
    HIGH,319,       PPM,29/06/2023 08:44
    HIGH,271,       PPM,29/06/2023 08:44
    HIGH,338,       PPM,29/06/2023 08:44
    HIGH,434,       PPM,29/06/2023 08:44
    HIGH,497,       PPM,29/06/2023 08:44
    HIGH,568,       PPM,29/06/2023 08:44
    HIGH,605,       PPM,29/06/2023 08:45
    HIGH,590,       PPM,29/06/2023 08:45
    HIGH,522,       PPM,29/06/2023 08:45
    HIGH,467,       PPM,29/06/2023 08:45
    HIGH,467,       PPM,29/06/2023 08:45
    HIGH,456,       PPM,29/06/2023 08:45
    HIGH,442,       PPM,29/06/2023 08:45
    HIGH,415,       PPM,29/06/2023 08:45
    HIGH,415,       PPM,29/06/2023 08:45
    HIGH,410,       PPM,29/06/2023 08:45
    HIGH,353,       PPM,29/06/2023 08:45
    HIGH,324,       PPM,29/06/2023 08:45
    HIGH,354,       PPM,29/06/2023 08:46
    HIGH,380,       PPM,29/06/2023 08:46
    HIGH,476,       PPM,29/06/2023 08:46
    HIGH,505,       PPM,29/06/2023 08:46
    HIGH,520,       PPM,29/06/2023 08:46
    HIGH,496,       PPM,29/06/2023 08:46
    HIGH,473,       PPM,29/06/2023 08:46
    HIGH,459,       PPM,29/06/2023 08:46
    HIGH,392,       PPM,29/06/2023 08:46
    HIGH,367,       PPM,29/06/2023 08:46
    HIGH,366,       PPM,29/06/2023 08:46
    HIGH,321,       PPM,29/06/2023 08:46
    HIGH,365,       PPM,29/06/2023 08:47
    HIGH,423,       PPM,29/06/2023 08:47
    HIGH,451,       PPM,29/06/2023 08:47
    HIGH,402,       PPM,29/06/2023 08:47
    HIGH,383,       PPM,29/06/2023 08:47
    HIGH,397,       PPM,29/06/2023 08:47
    HIGH,374,       PPM,29/06/2023 08:47
    HIGH,339,       PPM,29/06/2023 08:47
    HIGH,266,       PPM,29/06/2023 08:47
    HIGH,224,       PPM,29/06/2023 08:47
    HIGH,210,       PPM,29/06/2023 08:47
    HIGH,182,       PPM,29/06/2023 08:47
    HIGH,221,       PPM,29/06/2023 08:48
    HIGH,260,       PPM,29/06/2023 08:48
    HIGH,265,       PPM,29/06/2023 08:48
    HIGH,266,       PPM,29/06/2023 08:48
    HIGH,294,       PPM,29/06/2023 08:48
    HIGH,355,       PPM,29/06/2023 08:48
    HIGH,369,       PPM,29/06/2023 08:48
    HIGH,426,       PPM,29/06/2023 08:48
    HIGH,541,       PPM,29/06/2023 08:48
    HIGH,558,       PPM,29/06/2023 08:48
    HIGH,531,       PPM,29/06/2023 08:48
    HIGH,568,       PPM,29/06/2023 08:48
    HIGH,517,       PPM,29/06/2023 08:49
    HIGH,485,       PPM,29/06/2023 08:49
