created_at,Temperature,Humidity,MQ7_analog,MQ9_analog,MG811_analog,MQ135_analog,CO2
2023-05-04 03:50:00,24.665,89.985,3818.0,4115.5,3507.5,4218.0,606.0
2023-05-04 03:51:00,24.68,89.93,3807.5,4109.5,3499.5,4213.5,607.0
2023-05-04 03:52:00,24.7,89.74000000000001,3807.5,4112.5,3503.5,4205.5,605.5
2023-05-04 03:53:00,24.72,89.63499999999999,3811.5,4110.5,3503.0,4211.0,606.0
2023-05-04 03:54:00,24.75,89.465,3817.0,4118.0,3512.5,4210.5,604.5
2023-05-04 03:55:00,24.799999999999997,89.405,3819.0,4117.0,3511.0,4220.0,606.5
2023-05-04 03:56:00,24.82,89.28999999999999,3823.5,4110.5,3513.5,4221.0,604.5
2023-05-04 03:57:00,24.855,89.16499999999999,3825.5,4119.0,3514.5,4218.5,607.5
2023-05-04 03:58:00,24.875,89.195,3811.0,4112.0,3508.0,4215.5,610.0
2023-05-04 03:59:00,24.89,88.965,3819.5,4110.0,3510.5,4215.0,607.0
2023-05-04 04:00:00,24.896666666666665,88.84333333333332,3816.6666666666665,4114.666666666667,3514.0,4215.666666666667,605.0
2023-05-04 04:01:00,24.905,88.97,3815.0,4112.0,3512.5,4214.0,605.0
2023-05-04 04:02:00,24.945,88.875,3820.0,4121.0,3522.5,4216.0,608.0
2023-05-04 04:03:00,24.98,88.63,3823.0,4115.0,3527.0,4217.0,605.5
2023-05-04 04:04:00,24.97,88.53999999999999,3822.5,4114.5,3525.0,4214.5,609.0
2023-05-04 04:05:00,24.96,88.37,3817.0,4109.0,3519.5,4209.5,605.5
2023-05-04 04:06:00,24.955,88.58500000000001,3817.5,4111.5,3522.5,4212.5,602.0
2023-05-04 04:07:00,24.955,88.62,3824.5,4110.5,3523.0,4209.0,603.0
2023-05-04 04:08:00,24.955,88.66,3818.5,4106.5,3518.5,4206.5,605.5
2023-05-04 04:09:00,24.95,88.57499999999999,3819.0,4110.0,3520.0,4207.5,605.5
2023-05-04 04:10:00,24.92,88.62,3815.0,4103.0,3526.0,4209.0,604.0
2023-05-04 04:11:00,24.895,88.675,3823.5,4111.0,3525.5,4209.5,604.0
2023-05-04 04:12:00,24.884999999999998,88.7,3819.5,4110.5,3528.5,4209.5,599.5
2023-05-04 04:13:00,24.835,88.88,3819.5,4104.5,3519.5,4201.0,603.5
2023-05-04 04:14:00,24.799999999999997,88.83,3816.0,4103.5,3519.5,4198.5,605.0
2023-05-04 04:15:00,24.775,88.99000000000001,3818.5,4107.5,3524.5,4205.0,605.0
2023-05-04 04:16:00,24.759999999999998,88.88,3819.0,4107.0,3524.5,4203.0,604.0
2023-05-04 04:17:00,24.765,89.04,3812.5,4105.0,3524.5,4202.5,602.5
2023-05-04 04:19:00,24.729999999999997,89.19,3816.0,4102.0,3522.5,4195.0,605.0
2023-05-04 04:20:00,24.725,89.25,3814.5,4104.5,3529.0,4203.5,603.5
2023-05-04 04:21:00,24.700000000000003,89.395,3820.0,4106.0,3531.0,4201.0,603.0
2023-05-04 04:22:00,24.685000000000002,89.465,3821.5,4109.0,3523.5,4205.0,603.0
2023-05-04 04:23:00,24.68,89.425,3810.5,4103.5,3527.0,4198.5,602.5
2023-05-04 04:24:00,24.706666666666667,89.57,3821.0,4108.333333333333,3533.0,4204.0,603.5
2023-05-04 04:25:00,24.715,89.475,3822.5,4112.0,3536.5,4208.5,602.0
2023-05-04 04:26:00,24.705,89.45,3822.5,4109.0,3536.5,4207.0,602.0
2023-05-04 04:27:00,24.65,89.46000000000001,3822.0,4111.0,3533.5,4199.5,602.0
2023-05-04 04:28:00,24.64,89.52,3819.0,4104.0,3526.0,4201.0,603.0
2023-05-04 04:29:00,24.634999999999998,89.565,3823.5,4106.5,3531.5,4201.0,602.0
2023-05-04 04:30:00,24.605,89.685,3821.5,4101.0,3523.5,4197.0,602.5
2023-05-04 04:31:00,24.57,89.88499999999999,3819.0,4104.0,3528.5,4199.5,602.5
2023-05-04 04:32:00,24.555,89.905,3818.5,4106.5,3532.0,4200.0,605.0
2023-05-04 04:33:00,24.57,89.845,3817.5,4103.0,3528.5,4200.5,603.0
2023-05-04 04:34:00,24.615000000000002,89.9,3820.0,4110.5,3535.5,4201.5,603.0
2023-05-04 04:35:00,24.6,89.9,3824.0,4113.0,3536.0,4200.0,603.5
2023-05-04 04:36:00,24.625,89.875,3822.5,4111.0,3533.5,4201.5,603.5
2023-05-04 04:37:00,24.625,89.85,3821.0,4110.5,3536.5,4202.0,602.0
2023-05-04 04:38:00,24.63,89.955,3826.0,4110.0,3538.5,4201.0,601.0
2023-05-04 04:39:00,24.67,89.73,3818.5,4112.0,3540.5,4201.0,600.0
2023-05-04 04:40:00,24.715,89.57,3826.0,4114.0,3534.0,4199.0,603.5
2023-05-04 04:41:00,24.78,89.47,3824.0,4113.0,3542.0,4206.0,603.0
2023-05-04 04:42:00,24.785,89.305,3826.5,4116.0,3541.5,4206.0,602.5
2023-05-04 04:43:00,24.770000000000003,89.34,3819.0,4101.0,3533.5,4195.5,603.0
2023-05-04 04:44:00,24.695,89.285,3821.5,4102.5,3530.0,4195.0,604.5
2023-05-04 04:45:00,24.67,89.45,3822.0,4108.0,3536.0,4201.0,605.0
2023-05-04 04:46:00,24.67,89.545,3826.5,4111.0,3542.5,4204.0,601.5
2023-05-04 04:47:00,24.645,89.59,3817.0,4108.0,3540.0,4202.0,600.0
2023-05-04 04:48:00,24.615000000000002,89.545,3825.0,4109.5,3539.5,4202.5,603.0
2023-05-04 04:49:00,24.64,89.585,3831.0,4110.5,3545.0,4201.5,602.5
2023-05-04 04:50:00,24.63,89.65,3822.0,4112.5,3538.5,4199.0,606.5
2023-05-04 04:51:00,24.55,89.87,3824.0,4112.0,3542.0,4203.0,604.5
2023-05-04 04:52:00,24.505000000000003,90.13499999999999,3823.0,4109.5,3536.0,4192.5,605.5
2023-05-04 04:53:00,24.425,90.495,3815.0,4103.5,3538.0,4200.0,606.0
2023-05-04 04:54:00,24.465,90.405,3822.0,4109.5,3546.0,4204.5,604.5
2023-05-04 04:55:00,24.433333333333337,90.41333333333334,3818.0,4102.666666666667,3541.3333333333335,4205.0,606.0
2023-05-04 04:56:00,24.439999999999998,90.44,3822.0,4108.5,3543.5,4204.5,608.0
2023-05-04 04:57:00,24.485,90.39,3821.0,4111.0,3548.5,4207.0,606.0
2023-05-04 04:58:00,24.55,90.11,3821.5,4108.0,3549.5,4207.5,609.0
2023-05-04 04:59:00,24.619999999999997,90.06,3824.5,4110.5,3547.5,4208.5,607.0
2023-05-04 05:00:00,24.69,89.82,3830.5,4117.5,3556.0,4214.0,605.5
2023-05-04 05:01:00,24.735,89.65,3832.0,4116.5,3557.5,4213.0,607.5
2023-05-04 05:02:00,24.785,89.495,3824.0,4109.5,3547.5,4207.0,608.0
2023-05-04 05:03:00,24.814999999999998,89.575,3828.0,4110.0,3549.0,4210.0,607.0
2023-05-04 05:04:00,24.845,89.42500000000001,3822.5,4108.5,3547.0,4211.5,606.0
2023-05-04 05:05:00,24.9,88.98,3824.0,4110.0,3544.0,4207.0,606.5
2023-05-04 05:06:00,24.93,88.72,3824.5,4117.0,3561.0,4216.0,607.0
2023-05-04 05:07:00,24.950000000000003,88.81,3828.0,4114.0,3555.5,4217.5,605.5
2023-05-04 05:08:00,24.98,88.715,3826.5,4111.5,3544.5,4210.0,606.0
2023-05-04 05:09:00,24.990000000000002,88.64,3817.5,4102.0,3544.0,4208.0,606.0
2023-05-05 21:02:00,29.345,68.3,4185.5,4112.0,3488.0,4696.0,596.0
2023-05-05 21:03:00,29.335,68.45,4180.5,4098.0,3481.0,4724.5,598.5
2023-05-05 21:04:00,29.335,68.47999999999999,4184.0,4095.0,3476.5,4731.5,594.5
2023-05-05 21:05:00,29.33,68.39,4182.0,4080.0,3473.0,4709.0,597.5
2023-05-05 21:06:00,29.33,68.445,4176.5,4084.5,3474.0,4649.5,599.5
2023-05-05 21:07:00,29.33,68.43,4176.5,4085.0,3483.0,4692.0,598.0
2023-05-05 21:08:00,29.310000000000002,68.43,4164.5,4065.0,3460.0,4735.5,600.5
2023-05-05 21:09:00,29.295,68.455,4172.0,4075.0,3471.5,4711.5,600.0
2023-05-05 21:10:00,29.305,68.555,4178.0,4080.0,3482.0,4711.5,599.5
2023-05-05 21:11:00,29.32,68.61,4179.0,4077.0,3483.0,4705.5,597.5
2023-05-05 21:12:00,29.325,68.58,4174.0,4067.5,3480.5,4672.0,597.0
2023-05-05 21:13:00,29.32,68.60499999999999,4169.5,4063.5,3480.5,4691.5,598.5
2023-05-05 21:14:00,29.335,68.63499999999999,4175.0,4067.5,3487.5,4761.0,597.0
2023-05-05 21:15:00,29.31,68.675,4168.5,4066.0,3488.5,4767.5,597.5
2023-05-05 21:16:00,29.31,68.61,4168.0,4059.0,3484.0,4824.0,597.0
2023-05-05 21:17:00,29.310000000000002,68.885,4164.5,4058.0,3488.5,4774.5,597.0
2023-05-05 21:18:00,29.305,68.675,4164.0,4054.0,3489.5,4779.5,597.0
2023-05-05 21:19:00,29.28,68.73,4166.5,4056.5,3494.5,4789.5,596.0
2023-05-05 21:20:00,29.253333333333334,68.82666666666667,4161.333333333333,4048.0,3491.6666666666665,4743.333333333333,597.0
2023-05-05 21:21:00,29.255000000000003,68.83,4175.0,4066.5,3514.5,4844.5,597.0
2023-05-05 21:22:00,29.27,68.77,4142.0,4039.0,3492.0,4866.0,597.5
2023-05-05 21:23:00,29.295,68.85499999999999,4159.5,4044.0,3499.0,4857.5,599.5
2023-05-05 21:24:00,29.335,68.375,4163.0,4041.5,3503.0,4765.0,597.5
2023-05-05 21:25:00,29.33,68.465,4147.5,4026.0,3485.0,4738.0,597.5
2023-05-05 21:26:00,29.29,68.69,4158.0,4037.0,3490.0,4810.0,598.0
2023-05-05 21:27:00,29.33,68.6,4013.0,3890.0,3362.0,4443.0,597.5
2023-05-05 21:28:00,29.29,68.5,3998.0,3881.0,3350.0,4431.0,598.0
2023-05-05 21:29:00,29.276666666666667,68.67,3990.3333333333335,3863.0,3340.3333333333335,4414.333333333333,600.0
2023-05-05 21:30:00,29.259999999999998,68.61,3994.0,3868.5,3347.5,4369.5,598.5
2023-05-05 21:31:00,29.305,68.6,3996.5,3872.0,3351.5,4387.5,596.5
2023-05-05 21:32:00,29.28,68.475,3986.0,3858.5,3341.0,4486.0,597.5
2023-05-05 21:33:00,29.305,68.5,3982.5,3857.5,3343.0,4393.5,597.0
2023-05-05 21:34:00,29.3,68.49,3969.0,3845.0,3339.0,4386.0,598.5
2023-05-05 21:35:00,29.3,68.35499999999999,3980.5,3851.0,3340.5,4407.0,599.0
2023-05-05 21:37:00,29.285,68.3,3972.0,3841.0,3333.0,4386.5,597.5
2023-05-05 21:38:00,29.255000000000003,68.26,3969.5,3834.5,3329.0,4385.5,598.0
2023-05-05 21:39:00,29.244999999999997,68.375,3958.5,3831.5,3325.5,4405.0,599.0
2023-05-05 21:40:00,29.233333333333334,68.40666666666667,3967.3333333333335,3836.0,3328.0,4320.333333333333,597.0
2023-05-05 21:41:00,29.225,68.475,3961.0,3829.5,3323.0,4345.0,599.5
2023-05-05 21:42:00,29.21,68.52000000000001,3956.5,3830.5,3320.0,4296.5,598.5
2023-05-05 21:43:00,29.205,68.475,3960.0,3831.5,3322.0,4310.5,598.5
2023-05-05 21:44:00,29.195,68.47,3955.0,3826.5,3320.5,4316.0,598.5
2023-05-05 21:45:00,29.175,68.56,3951.0,3819.0,3314.5,4323.0,598.5
2023-05-05 21:46:00,29.17,68.47,3949.0,3822.5,3320.5,4351.0,600.0
2023-05-05 21:47:00,29.175,68.50999999999999,3952.5,3822.5,3315.0,4370.0,598.0
2023-05-05 21:48:00,29.18,68.44,3953.0,3823.0,3319.0,4414.0,600.5
2023-05-05 21:49:00,29.195,68.46000000000001,3951.5,3819.5,3316.0,4451.0,601.0
2023-05-05 21:50:00,29.16,68.52,3949.0,3812.0,3311.0,4429.0,599.5
2023-05-05 21:51:00,29.16,68.63,3943.0,3816.0,3309.0,4510.0,599.5
2023-05-05 21:52:00,29.2,68.545,3940.0,3815.0,3311.5,4488.0,600.0
2023-05-05 21:53:00,29.12,68.69,3927.0,3800.0,3301.0,4509.0,600.5
2023-05-05 21:54:00,29.130000000000003,68.705,3932.5,3806.0,3304.0,4478.5,601.0
2023-05-05 21:55:00,29.17,68.535,3940.5,3814.0,3311.5,4369.5,599.0
2023-05-05 21:56:00,29.165,68.515,3931.5,3808.5,3304.0,4356.0,600.0
2023-05-05 21:57:00,29.19,68.515,3936.5,3811.0,3304.0,4406.5,602.5
2023-05-05 21:58:00,29.165,68.465,3933.0,3807.0,3296.5,4404.0,602.0
2023-05-05 21:59:00,29.165,68.45,3923.5,3802.0,3297.5,4499.0,599.5
2023-05-05 22:00:00,29.17,68.42,3927.0,3801.5,3303.0,4571.0,597.0
2023-05-05 22:01:00,29.200000000000003,68.315,3935.5,3811.0,3309.5,4453.0,599.0
2023-05-05 22:02:00,29.215,68.33,3941.0,3818.0,3315.0,4146.5,599.5
2023-05-05 22:03:00,29.235,68.35499999999999,3946.0,3821.0,3319.5,4074.0,601.5
2023-05-05 22:04:00,29.225,68.315,3936.5,3811.0,3313.5,4131.5,600.0
2023-05-05 22:05:00,29.2,68.35,3934.0,3801.0,3306.0,4091.0,600.0
2023-05-05 22:06:00,29.21,68.39,3936.5,3804.5,3304.5,4070.5,599.5
2023-05-05 22:07:00,29.2,68.39,3933.0,3804.0,3304.0,4112.0,599.5
2023-05-05 22:08:00,29.17,68.53999999999999,3918.5,3791.0,3295.0,4047.5,598.0
2023-05-05 22:09:00,29.18,68.63,3917.5,3789.5,3295.5,4084.0,596.5
2023-05-05 22:10:00,29.2,68.63,3934.0,3814.5,3296.5,4041.0,597.5
2023-05-05 22:11:00,29.200000000000003,68.58000000000001,3932.5,3816.0,3296.5,4030.5,598.0
2023-05-05 22:12:00,29.16,68.66499999999999,3911.0,3800.5,3288.0,4006.0,596.5
2023-05-05 22:13:00,29.175,68.65,3916.5,3803.5,3283.0,4010.5,597.0
2023-05-05 22:14:00,29.200000000000003,68.59,3916.5,3803.0,3284.5,4070.0,597.5
2023-05-05 22:15:00,29.185000000000002,68.39500000000001,3910.0,3792.5,3281.5,3929.5,597.0
2023-05-05 22:16:00,29.16,68.49,3900.0,3782.0,3271.0,3946.0,600.0
2023-05-05 22:17:00,29.189999999999998,68.465,3903.0,3789.5,3278.0,3935.5,605.0
2023-05-05 22:18:00,29.195,68.375,3911.5,3788.5,3282.0,3915.0,602.0
2023-05-05 22:19:00,29.205,68.37,3907.0,3784.5,3276.5,3918.5,604.0
2023-05-05 22:20:00,29.18,68.28,3903.5,3783.0,3282.5,3915.5,605.5
2023-05-05 22:21:00,29.18,68.34,3905.0,3788.0,3278.0,3915.0,606.0
2023-05-05 22:22:00,29.175,68.39,3900.0,3784.0,3275.5,3893.0,601.5
2023-05-05 22:23:00,29.17,68.825,3900.0,3785.0,3274.5,3893.5,601.5
2023-05-05 22:24:00,29.155,68.57,3894.0,3780.0,3270.5,3894.5,599.0
2023-05-05 22:25:00,29.134999999999998,68.745,3892.0,3775.0,3269.5,3887.5,599.0
2023-05-05 22:26:00,29.13,68.71,3891.0,3776.0,3265.0,3886.0,599.0
2023-05-05 22:27:00,29.14,68.675,3885.0,3771.5,3265.0,3891.0,597.5
2023-05-05 22:28:00,29.155,68.68,3887.5,3774.0,3268.5,3895.0,598.0
2023-05-05 22:29:00,29.15,68.67,3881.0,3767.5,3262.5,3891.5,601.5
2023-05-05 22:30:00,29.145,68.795,3885.0,3766.5,3255.0,3887.0,604.0
2023-05-05 22:31:00,29.15,68.73,3929.0,3811.5,3300.0,3935.5,601.0
2023-05-05 22:32:00,29.16,68.90666666666668,3917.0,3810.6666666666665,3292.3333333333335,3943.3333333333335,603.0
2023-05-05 22:33:00,29.11,68.94,3913.0,3788.5,3287.0,3966.0,600.0
2023-05-05 22:34:00,29.07,69.13,3916.0,3731.0,3285.0,4019.0,598.5
2023-05-05 22:36:00,29.093333333333334,69.19,3910.6666666666665,3703.3333333333335,3281.0,4074.6666666666665,602.0
2023-05-05 22:37:00,29.095,69.155,3911.5,3696.5,3284.0,4124.0,603.0
2023-05-05 22:38:00,29.075,69.31,3904.0,3683.5,3275.0,4151.5,602.0
2023-05-05 22:39:00,29.060000000000002,69.47,3905.5,3681.0,3277.0,4107.0,608.0
2023-05-05 22:40:00,29.08,69.515,3905.5,3681.0,3275.0,4033.0,604.0
2023-05-05 22:41:00,29.07,69.45,3902.0,3673.0,3266.0,4031.0,608.0
2023-05-05 22:42:00,29.064999999999998,69.435,3894.0,3666.0,3265.5,4078.0,612.0
2023-05-05 22:43:00,29.055,69.555,3897.0,3663.5,3263.5,4079.0,612.5
2023-05-05 22:44:00,29.049999999999997,69.495,3883.5,3657.5,3255.5,4124.5,609.5
2023-05-05 22:45:00,29.03,69.57499999999999,3883.5,3655.0,3255.0,4207.5,613.0
2023-05-05 22:46:00,29.02,69.67,3868.0,3634.0,3237.0,4282.0,614.5
2023-05-05 22:47:00,29.045,69.67,3880.0,3647.0,3250.0,4350.5,615.0
2023-05-05 22:48:00,29.05,69.77000000000001,3873.5,3641.5,3245.5,4516.0,614.0
2023-05-05 22:49:00,29.075,69.93,3864.5,3637.0,3235.0,4476.0,612.5
2023-05-05 22:50:00,29.105,69.68,3852.5,3626.5,3218.5,4476.5,617.0
2023-05-05 22:51:00,29.115000000000002,69.59,3849.0,3623.0,3217.5,4461.5,613.0
2023-05-05 22:52:00,29.15,69.54,3847.0,3617.0,3214.0,4505.0,613.0
2023-05-05 22:53:00,29.15,69.58,3841.0,3609.0,3208.0,4480.0,611.5
2023-05-05 22:54:00,29.11,69.675,3838.5,3604.5,3210.5,4449.0,614.0
2023-05-05 22:56:00,29.07,69.78,3834.0,3597.0,3212.5,4416.0,617.5
2023-05-05 22:57:00,29.07,69.845,3844.0,3591.0,3207.0,4409.0,619.0
2023-05-05 22:58:00,29.035,69.86500000000001,3830.5,3583.5,3201.5,4457.5,617.5
2023-05-05 22:59:00,29.020000000000003,70.015,3841.5,3587.5,3210.0,4417.0,619.0
2023-05-05 23:00:00,29.05,70.055,3841.0,3587.5,3205.5,4341.0,613.5
2023-05-05 23:01:00,29.08,69.93,3839.0,3589.5,3202.5,4340.5,609.5
2023-05-05 23:02:00,29.07,70.00999999999999,3836.5,3585.5,3205.5,4361.5,607.5
2023-05-05 23:03:00,29.049999999999997,70.01,3835.0,3582.0,3202.0,4389.5,607.0
2023-05-05 23:04:00,28.994999999999997,70.12,3833.0,3574.0,3201.0,4349.0,609.0
2023-05-05 23:05:00,29.02,70.20500000000001,3828.5,3574.0,3200.0,4300.5,603.5
2023-05-05 23:06:00,29.015,70.315,3830.0,3573.0,3197.0,4405.0,610.0
2023-05-05 23:07:00,28.985,70.27,3829.0,3574.5,3193.5,4481.5,614.5
2023-05-05 23:08:00,29.025,70.24000000000001,3830.0,3580.5,3198.5,4400.5,610.5
2023-05-05 23:09:00,29.009999999999998,70.255,3831.0,3580.0,3192.0,4390.5,607.5
2023-05-05 23:10:00,29.0,70.365,3831.0,3572.0,3194.0,4367.5,607.5
2023-05-05 23:11:00,28.955,70.43,3829.5,3574.0,3196.0,4261.0,603.0
2023-05-05 23:12:00,28.935000000000002,70.53999999999999,3829.5,3575.0,3195.0,4231.0,607.5
2023-05-05 23:13:00,28.91,70.59,3825.0,3568.0,3189.0,4301.0,609.5
2023-05-05 23:14:00,28.955,70.805,3817.5,3562.5,3189.0,4300.5,608.5
2023-05-05 23:15:00,28.98,70.76,3830.0,3572.0,3190.0,4267.0,610.0
2023-05-05 23:16:00,29.015,70.655,3825.0,3571.5,3183.5,4238.0,608.5
2023-05-05 23:17:00,29.01,70.535,3819.0,3565.5,3182.0,4253.5,607.5
2023-05-05 23:18:00,28.995,70.55000000000001,3816.0,3560.5,3170.5,4253.5,604.0
2023-05-05 23:19:00,28.990000000000002,70.6,3818.5,3557.0,3173.5,4303.0,606.5
2023-05-05 23:20:00,28.939999999999998,70.73,3821.0,3565.0,3181.0,4306.0,609.5
2023-05-05 23:21:00,28.92,70.74000000000001,3813.0,3560.0,3179.5,4300.0,611.0
2023-05-05 23:22:00,28.905,70.845,3822.5,3571.0,3192.5,4301.5,614.0
2023-05-05 23:23:00,28.86,71.12,3812.0,3558.0,3186.0,4249.0,615.0
2023-05-05 23:24:00,28.855,71.095,3820.5,3569.0,3191.5,4304.5,612.5
2023-05-05 23:25:00,28.87,71.12,3819.0,3563.0,3186.0,4277.0,612.0
2023-05-05 23:26:00,28.884999999999998,71.09,3820.0,3567.5,3189.0,4265.0,610.5
2023-05-05 23:27:00,28.884999999999998,71.11,3802.0,3555.0,3177.0,4271.0,610.0
2023-05-05 23:28:00,28.85,71.175,3819.0,3567.5,3187.0,4211.5,609.5
2023-05-05 23:29:00,28.835,71.18,3821.5,3568.0,3189.0,4260.0,608.5
2023-05-05 23:30:00,28.83,71.305,3845.0,3595.5,3219.0,4288.5,609.5
2023-05-05 23:31:00,28.855,71.3,3872.0,3626.5,3248.5,4320.0,610.5
2023-05-05 23:32:00,28.88,71.08666666666666,3868.3333333333335,3617.0,3240.3333333333335,4321.333333333333,611.0
2023-05-05 23:33:00,28.88,71.195,3865.0,3618.5,3243.5,4305.0,612.0
2023-05-05 23:34:00,28.88,71.265,3864.5,3616.0,3238.0,4311.5,608.0
2023-05-05 23:35:00,28.865000000000002,71.125,3868.0,3616.5,3243.5,4312.0,607.0
2023-05-05 23:36:00,28.875,71.38499999999999,3858.0,3618.5,3236.0,4287.0,604.0
2023-05-05 23:37:00,28.855,71.41499999999999,3869.0,3627.5,3241.5,4300.5,609.0
2023-05-05 23:38:00,28.84,71.415,3865.5,3618.5,3244.5,4292.0,616.5
2023-05-05 23:39:00,28.825,71.47999999999999,3861.5,3620.5,3243.5,4267.0,610.5
2023-05-05 23:40:00,28.84,71.61,3871.0,3624.0,3248.0,4256.0,612.0
2023-05-05 23:41:00,28.83,71.4,3870.0,3625.0,3243.0,4279.0,609.0
2023-05-05 23:42:00,28.805,71.58500000000001,3869.5,3622.0,3243.5,4278.0,611.5
2023-05-05 23:43:00,28.83,71.745,3868.5,3622.0,3241.0,4292.0,614.5
2023-05-05 23:44:00,28.814999999999998,71.705,3867.5,3620.0,3241.5,4281.5,614.5
2023-05-05 23:45:00,28.825,71.655,3864.0,3614.5,3241.0,4264.5,614.0
2023-05-05 23:46:00,28.84,71.61,3869.0,3612.0,3240.0,4268.0,613.5
2023-05-05 23:47:00,28.85,71.625,3872.0,3618.5,3244.5,4267.0,623.5
2023-05-05 23:48:00,28.85,71.49000000000001,3867.5,3616.0,3244.5,4267.5,611.5
2023-05-05 23:49:00,28.85,71.57,3872.0,3609.5,3243.0,4267.0,615.0
2023-05-05 23:51:00,28.845,71.38499999999999,3871.0,3614.0,3246.0,4270.5,616.5
2023-05-05 23:52:00,28.835,71.405,3873.0,3611.0,3249.5,4269.5,621.0
2023-05-05 23:53:00,28.82,71.53999999999999,3865.5,3608.0,3249.0,4272.0,621.0
2023-05-05 23:54:00,28.825,71.495,3869.5,3611.0,3251.0,4269.5,620.0
2023-05-05 23:55:00,28.795,71.49000000000001,3862.5,3599.0,3244.5,4243.5,615.5
2023-05-05 23:56:00,28.825,71.67,3870.0,3606.5,3243.5,4232.0,616.0
2023-05-05 23:57:00,28.84,71.8,3872.0,3609.0,3243.5,4268.0,614.5
2023-05-05 23:58:00,28.87,71.86500000000001,3874.0,3616.5,3240.5,4281.5,611.0
2023-05-05 23:59:00,28.884999999999998,71.765,3880.0,3660.0,3243.5,4276.0,609.5
2023-05-06 00:00:00,28.915,71.775,3885.0,3666.0,3243.5,4308.0,607.5
2023-05-06 00:01:00,28.955,71.75,3883.5,3659.5,3242.5,4283.5,605.5
2023-05-06 00:02:00,28.97,71.83,3886.0,3656.0,3240.0,4303.0,606.0
2023-05-06 00:03:00,29.0,71.635,3872.5,3644.0,3247.0,4290.0,613.5
2023-05-06 00:04:00,29.035,71.58000000000001,3882.5,3647.5,3249.0,4315.5,621.0
2023-05-06 00:05:00,29.05666666666667,71.60333333333334,3881.0,3637.0,3247.3333333333335,4309.333333333333,622.0
2023-05-06 00:06:00,29.08,71.73,3882.0,3641.0,3249.0,4285.0,618.5
2023-05-06 00:07:00,29.096666666666664,71.41333333333334,3875.6666666666665,3631.3333333333335,3247.6666666666665,4306.0,626.5
2023-05-06 00:08:00,29.12,71.36500000000001,3880.5,3628.0,3253.5,4302.0,626.0
2023-05-06 00:09:00,29.145,71.255,3881.5,3628.5,3248.5,4283.0,624.0
2023-05-06 00:10:00,29.17,71.18,3877.0,3610.0,3244.0,4280.0,625.0
2023-05-06 00:11:00,29.185000000000002,71.005,3871.5,3613.0,3248.0,4284.0,622.5
2023-05-06 00:12:00,29.195,70.99,3876.5,3618.5,3249.0,4282.5,622.0
2023-05-06 00:13:00,29.215,71.035,3878.5,3618.0,3252.0,4284.0,623.5
2023-05-06 00:14:00,29.215,71.22,3876.5,3617.5,3248.5,4295.5,619.5
2023-05-06 00:15:00,29.23,71.095,3884.0,3619.0,3251.0,4288.0,617.0
2023-05-06 00:16:00,29.244999999999997,70.815,3875.0,3613.5,3247.5,4313.0,619.0
2023-05-06 00:17:00,29.235,70.94999999999999,3874.5,3611.0,3249.5,4313.5,617.5
2023-05-06 00:18:00,29.255000000000003,70.9,3881.5,3613.0,3248.0,4325.5,614.5
2023-05-06 00:19:00,29.255000000000003,70.87,3880.0,3613.0,3252.5,4322.5,615.5
2023-05-06 00:20:00,29.27,70.8,3877.0,3616.0,3253.0,4305.0,622.5
2023-05-06 00:21:00,29.275,70.835,3878.0,3614.0,3252.5,4330.0,622.0
2023-05-06 00:22:00,29.285,70.86,3882.5,3612.5,3254.0,4330.0,620.0
2023-05-06 00:23:00,29.265,70.9,3871.5,3605.5,3249.5,4341.0,619.0
2023-05-06 00:24:00,29.22,70.89500000000001,3873.5,3602.0,3246.5,4330.5,620.0
2023-05-06 00:25:00,29.185000000000002,70.875,3875.0,3596.5,3246.5,4313.5,620.0
2023-05-06 00:26:00,29.2,71.17,3885.0,3609.0,3253.0,4321.0,618.0
2023-05-06 00:27:00,29.21,71.155,3878.0,3607.5,3250.0,4322.0,620.5
2023-05-06 00:28:00,29.225,71.08500000000001,3882.5,3608.0,3249.5,4314.0,623.0
2023-05-06 00:29:00,29.21,70.85,3878.5,3605.0,3252.0,4309.0,622.0
2023-05-06 00:30:00,29.229999999999997,70.88499999999999,3880.5,3606.0,3252.0,4307.5,620.5
2023-05-06 00:31:00,29.200000000000003,70.945,3880.5,3606.0,3251.0,4328.5,617.0
2023-05-06 00:32:00,29.229999999999997,70.875,3884.5,3612.5,3251.0,4339.0,618.5
2023-05-06 00:33:00,29.23,70.96,3880.5,3608.5,3251.5,4333.5,622.0
2023-05-06 00:34:00,29.265,70.655,3890.0,3615.0,3256.0,4327.0,622.0
2023-05-06 00:35:00,29.246666666666666,70.72333333333334,3880.6666666666665,3605.3333333333335,3255.6666666666665,4316.333333333333,619.0
2023-05-06 00:36:00,29.255,70.62,3884.0,3609.0,3252.5,4324.0,620.5
2023-05-06 00:37:00,29.22,70.67,3883.0,3608.0,3258.0,4329.0,617.0
2023-05-06 00:38:00,29.225,70.92500000000001,3878.5,3607.5,3257.0,4325.5,619.0
2023-05-06 00:39:00,29.259999999999998,70.85,3887.0,3609.5,3252.0,4321.5,619.0
2023-05-06 00:40:00,29.275,70.75999999999999,3884.0,3613.5,3259.0,4326.0,618.5
2023-05-06 00:41:00,29.275,70.9,3886.5,3610.5,3253.0,4287.5,615.5
2023-05-06 00:42:00,29.245,70.875,3884.0,3610.0,3252.0,4313.0,617.5
