created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-05-07T23:06:42+00:00,1,27.55,74.15,4277.00,4554.00,2669.00,3807.00,0,1,,,,
2023-05-07T23:07:11+00:00,2,27.64,74.05,4453.00,4720.00,2467.00,3935.00,0,1,,,,
2023-05-07T23:07:40+00:00,3,27.69,73.96,3765.00,4436.00,2479.00,3848.00,0,1,,,,
2023-05-07T23:08:09+00:00,4,27.72,73.72,3692.00,4320.00,2466.00,3801.00,0,1,,,,
2023-05-07T23:09:43+00:00,5,27.82,73.11,3716.00,4446.00,2457.00,3727.00,0,1,,,,
2023-05-07T23:10:13+00:00,6,27.81,73.28,3699.00,4424.00,2443.00,3704.00,0,1,,,,
2023-05-07T23:10:43+00:00,7,27.82,73.20,3702.00,4441.00,2447.00,3699.00,0,1,,,,
2023-05-07T23:11:13+00:00,8,27.85,73.24,3694.00,4440.00,2445.00,3691.00,0,1,,,,
2023-05-07T23:11:43+00:00,9,27.85,73.20,3693.00,4437.00,2445.00,3685.00,0,1,,,,
2023-05-07T23:12:13+00:00,10,27.84,73.19,3692.00,4439.00,2447.00,3680.00,0,1,,,,
2023-05-07T23:12:43+00:00,11,27.85,73.25,3685.00,4444.00,2439.00,3665.00,0,1,,,,
2023-05-07T23:13:13+00:00,12,27.85,73.16,3686.00,4441.00,2450.00,3671.00,0,1,,,,
2023-05-07T23:13:42+00:00,13,27.83,73.19,3691.00,4444.00,2448.00,3656.00,0,1,,,,
2023-05-07T23:14:11+00:00,14,27.83,73.16,3692.00,4440.00,2449.00,3644.00,0,1,,,,
2023-05-07T23:14:40+00:00,15,27.84,73.11,3683.00,4451.00,2445.00,3646.00,0,1,,,,
2023-05-07T23:15:09+00:00,16,27.91,73.02,3381.00,4825.00,4724.00,3310.00,1,1,,,,
2023-05-07T23:15:38+00:00,17,27.92,72.94,3363.00,4780.00,4717.00,3183.00,1,1,,,,
2023-05-07T23:16:07+00:00,18,27.92,72.78,3367.00,4781.00,4724.00,3201.00,1,1,,,,
2023-05-07T23:16:36+00:00,19,27.93,72.96,3371.00,4876.00,4730.00,3345.00,1,1,,,,
2023-05-07T23:17:05+00:00,20,27.97,72.92,3371.00,4749.00,4724.00,3301.00,1,1,,,,
2023-05-07T23:17:35+00:00,21,28.02,72.95,3368.00,4720.00,4727.00,3297.00,1,1,,,,
2023-05-07T23:18:04+00:00,22,28.05,72.68,3371.00,4683.00,4728.00,3290.00,1,1,,,,
2023-05-07T23:18:33+00:00,23,28.09,72.67,3371.00,4695.00,4724.00,3303.00,1,1,,,,
2023-05-07T23:19:02+00:00,24,28.11,72.66,3374.00,4736.00,4723.00,3275.00,1,1,,,,
2023-05-07T23:19:31+00:00,25,28.13,72.49,3372.00,4651.00,4716.00,3271.00,1,1,,,,
2023-05-07T23:20:00+00:00,26,28.15,72.28,3375.00,4665.00,4724.00,3267.00,1,1,,,,
2023-05-07T23:20:29+00:00,27,28.17,72.02,3374.00,4630.00,4720.00,3270.00,1,1,,,,
2023-05-07T23:20:58+00:00,28,28.19,71.94,3374.00,4637.00,4710.00,3250.00,1,1,,,,
2023-05-07T23:21:27+00:00,29,28.19,71.84,3376.00,4624.00,4723.00,3238.00,1,1,,,,
2023-05-07T23:21:57+00:00,30,28.21,72.14,3369.00,4617.00,4724.00,3228.00,1,1,,,,
2023-05-07T23:23:00+00:00,31,28.24,71.57,3441.00,4756.00,4724.00,3231.00,1,1,,,,
2023-05-07T23:23:29+00:00,32,28.25,71.58,3591.00,4777.00,4718.00,3218.00,1,1,,,,
2023-05-07T23:23:58+00:00,33,28.27,71.86,4018.00,4988.00,2824.00,3551.00,0,1,,,,
2023-05-07T23:24:27+00:00,34,28.27,71.69,4010.00,5035.00,2604.00,3559.00,0,1,,,,
2023-05-07T23:24:56+00:00,35,28.28,71.58,4325.00,4032.00,2540.00,3612.00,0,1,,,,
2023-05-07T23:25:25+00:00,36,28.30,71.54,3979.00,3997.00,2499.00,3564.00,0,1,,,,
2023-05-07T23:25:54+00:00,37,28.30,71.56,3989.00,3981.00,2474.00,3562.00,0,1,,,,
2023-05-07T23:26:23+00:00,38,28.32,71.45,3947.00,3965.00,2456.00,3561.00,0,1,,,,
2023-05-07T23:26:52+00:00,39,28.32,71.48,3949.00,3956.00,2456.00,3561.00,0,1,,,,
2023-05-07T23:27:21+00:00,40,28.33,71.59,3939.00,3953.00,2457.00,3567.00,0,1,,,,
2023-05-07T23:27:50+00:00,41,28.35,71.58,3963.00,3955.00,2453.00,3566.00,0,1,,,,
2023-05-07T23:28:19+00:00,42,28.35,71.57,3961.00,3929.00,2451.00,3564.00,0,1,,,,
2023-05-07T23:28:48+00:00,43,28.37,71.55,3946.00,3922.00,2452.00,3575.00,0,1,,,,
2023-05-07T23:29:17+00:00,44,28.38,71.27,3932.00,3925.00,2452.00,3565.00,0,1,,,,
2023-05-07T23:29:46+00:00,45,28.41,71.15,3940.00,3911.00,2450.00,3569.00,0,1,,,,
2023-05-07T23:30:15+00:00,46,28.41,70.93,3928.00,3916.00,2446.00,3565.00,0,1,,,,
2023-05-07T23:30:44+00:00,47,28.41,70.94,3931.00,3901.00,2444.00,3559.00,0,1,,,,
2023-05-07T23:31:13+00:00,48,28.43,70.96,3945.00,3905.00,2447.00,3566.00,0,1,,,,
2023-05-07T23:31:43+00:00,49,28.43,70.96,3941.00,3902.00,2445.00,3559.00,0,1,,,,
2023-05-07T23:32:12+00:00,50,28.44,71.10,3941.00,3880.00,2442.00,3554.00,0,1,,,,
